dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
GunPointMaleVersusFemale,2,4.1621,success,0.9777777777777777,0.4221,0.9555555555555556,0.4143,0.9777777777777779,0.6486,0.9629629629629629,0.6096,0.9703703703703703,0.9163,0.9555555555555556,0.8447
GunPointMaleVersusFemale,3,4.284,success,0.9333333333333335,0.4258,0.9407407407407408,0.4184,0.9555555555555556,0.6715,0.9333333333333332,0.6278,0.9555555555555556,0.9553,0.9407407407407407,0.8761
GunPointMaleVersusFemale,4,4.044,success,0.9629629629629629,0.4227,0.9407407407407407,0.415,0.9629629629629629,0.651,0.9333333333333332,0.6107,0.9481481481481481,0.924,0.9333333333333332,0.8441
GunPointOldVersusYoung,0,3.3049,success,1.0,0.4136,1.0,0.4095,1.0,0.5234,1.0,0.5109,1.0,0.6505,1.0,0.6299
GunPointOldVersusYoung,1,3.2097,success,1.0,0.3971,1.0,0.3955,1.0,0.5051,1.0,0.496,1.0,0.6314,1.0,0.6228
GunPointOldVersusYoung,2,3.2862,success,1.0,0.4138,1.0,0.4105,1.0,0.5188,1.0,0.505,1.0,0.6451,1.0,0.623
GunPointOldVersusYoung,3,3.2347,success,1.0,0.4004,1.0,0.4051,1.0,0.5088,1.0,0.4985,1.0,0.6395,1.0,0.6186
GunPointOldVersusYoung,4,3.2201,success,1.0,0.399,1.0,0.3978,1.0,0.5069,1.0,0.4971,1.0,0.6398,1.0,0.6165
Ham,0,7.063,success,0.835085085085085,0.4751,0.7887887887887888,0.446,0.8716216216216216,1.1565,0.8165665665665666,0.9761,0.7895395395395396,1.8821,0.7892892892892892,1.5174
Ham,1,7.1143,success,0.8263263263263263,0.4855,0.8175675675675675,0.4603,0.8903903903903904,1.1593,0.8723723723723724,0.9562,0.818068068068068,1.8864,0.8088088088088088,1.5279
Ham,2,6.8949,success,0.8248248248248249,0.4723,0.8248248248248249,0.4423,0.8068068068068069,1.1494,0.8533533533533534,0.9566,0.7607607607607608,1.8501,0.7705205205205204,1.5106
Ham,3,6.6301,success,0.8896396396396397,0.4746,0.8623623623623624,0.442,0.8533533533533534,1.1678,0.8163163163163163,0.9545,0.8623623623623624,1.8731,0.8348348348348348,1.515
Ham,4,6.6496,success,0.8070570570570571,0.4721,0.8163163163163163,0.4439,0.7792792792792792,1.1668,0.7517517517517517,0.9635,0.7429929929929932,1.8893,0.7612612612612613,1.5215
