dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
segment,3,3.8515,success,0.937950937950938,0.5532,0.9187109187109187,0.4588,0.9427609427609428,0.6102,0.9331409331409332,0.5198,0.9403559403559404,0.7623,0.9384319384319384,0.6538
segment,4,3.718,success,0.937950937950938,0.5259,0.9153439153439153,0.4517,0.9365079365079364,0.5943,0.9283309283309285,0.5155,0.9331409331409332,0.7452,0.9326599326599326,0.6338
mfeat-pixel,0,16.6489,success,0.9716666666666667,1.0147,0.9616666666666666,0.8867,0.9605555555555556,3.1902,0.9500000000000001,2.6044,0.9500000000000001,5.4252,0.9416666666666668,3.2167
mfeat-pixel,1,13.4279,success,0.9761111111111113,1.0325,0.9627777777777777,0.8888,0.9616666666666668,2.768,0.9533333333333333,1.7102,0.9533333333333333,3.4567,0.94,3.2499
mfeat-pixel,2,15.6474,success,0.9750000000000001,1.0066,0.9644444444444445,0.8728,0.9633333333333334,2.6722,0.9544444444444444,2.4987,0.9522222222222222,5.3033,0.9372222222222222,2.9849
mfeat-pixel,3,16.0387,success,0.9733333333333333,1.0305,0.9644444444444445,0.9062,0.9661111111111111,3.2982,0.9572222222222222,2.5116,0.9550000000000001,5.2238,0.9383333333333334,2.7517
mfeat-pixel,4,13.7459,success,0.9755555555555556,1.0271,0.9705555555555557,0.9011,0.965,3.132,0.9550000000000001,2.2284,0.9622222222222222,3.3709,0.9416666666666665,2.7747
jungle_chess_2pcs_raw_endgame_complete,0,27.9416,success,0.7816644334916257,6.4484,0.8291395351525795,3.6488,0.7936633660518414,5.3971,0.8330069079166872,2.5706,0.8087363710451078,4.5741,0.8374941745965447,3.5219
jungle_chess_2pcs_raw_endgame_complete,1,27.91,success,0.7818627816224749,6.0534,0.8296105439714959,3.5958,0.792522978156998,5.69,0.8325607080563437,2.5709,0.8072985264105516,4.6315,0.8399484914023545,3.5566
jungle_chess_2pcs_raw_endgame_complete,2,27.6608,success,0.782358556991488,5.9756,0.8298088294115541,3.5783,0.7943327377523813,5.6343,0.8326597631936504,2.5588,0.8082901416832157,4.5865,0.8389319915733989,3.5519
