dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
MixedShapesRegularTrain,3,18.4558,success,0.8840511747589158,0.7214,0.8640670466296324,0.6309,0.860038958228122,3.4751,0.8580429502440902,2.5263,0.8580549743885723,6.2402,0.8440708943558666,4.5087
MixedShapesRegularTrain,4,18.3307,success,0.9000312627756535,0.7194,0.8840271264699516,0.6225,0.8720270302767958,3.4515,0.8520429021475122,2.5132,0.864042998340668,6.1698,0.8580549743885723,4.5113
MixedShapesSmallTrain,0,5.0028,success,0.8193701723113488,0.3807,0.8190730837789663,0.3598,0.7694592988710637,0.8893,0.7691622103386809,0.6927,0.7694592988710637,1.3783,0.7397504456327986,1.1301
MixedShapesSmallTrain,1,4.9227,success,0.8202614379084968,0.3822,0.7801544860368389,0.3578,0.7100415923945335,0.9006,0.7397504456327986,0.6788,0.6999405822935234,1.3656,0.7498514557338086,1.0775
MixedShapesSmallTrain,2,4.7222,success,0.7489601901366608,0.3511,0.7896613190730838,0.326,0.699346405228758,0.8758,0.7192513368983957,0.6664,0.6889483065953654,1.3688,0.7088532382650031,0.9934
MixedShapesSmallTrain,3,4.766,success,0.809863339275104,0.3698,0.8297682709447415,0.337,0.799762329174094,0.8769,0.7801544860368391,0.6696,0.7596553773024363,1.35,0.8000594177064766,1.017
MixedShapesSmallTrain,4,5.333,success,0.7899584076054665,0.3633,0.7697563874034463,0.3358,0.7807486631016043,0.8893,0.7608437314319668,0.6688,0.7905525846702318,1.3893,0.7807486631016043,1.0249
MoteStrain,0,1.8441,success,0.746031746031746,0.285,0.6507936507936507,0.2835,0.5873015873015873,0.2889,0.5396825396825397,0.2831,0.6428571428571429,0.2953,0.6031746031746031,0.2862
MoteStrain,1,1.8489,success,0.8015873015873015,0.2845,0.753968253968254,0.2842,0.746031746031746,0.2961,0.746031746031746,0.2829,0.6904761904761904,0.2964,0.7380952380952381,0.2858
MoteStrain,2,1.7783,success,0.8015873015873015,0.2745,0.6984126984126985,0.271,0.746031746031746,0.2771,0.7936507936507936,0.2751,0.746031746031746,0.2871,0.746031746031746,0.2736
MoteStrain,3,1.7545,success,0.8015873015873015,0.2701,0.9047619047619048,0.2675,0.9047619047619048,0.274,0.8015873015873015,0.2752,0.8015873015873015,0.282,0.8015873015873015,0.2697
MoteStrain,4,1.7442,success,0.8015873015873015,0.27,0.8015873015873015,0.2677,0.746031746031746,0.2738,0.8015873015873015,0.2681,0.8015873015873015,0.2784,0.8571428571428571,0.2685
OliveOil,0,2.2717,success,0.9666666666666667,0.2969,0.7666666666666666,0.292,0.9666666666666667,0.3717,0.8333333333333334,0.3205,1.0,0.4325,0.8666666666666667,0.37
OliveOil,1,2.0924,success,0.9333333333333332,0.2887,0.8333333333333334,0.2755,0.9,0.3452,0.8333333333333334,0.3078,0.9,0.4083,0.8333333333333334,0.3446
OliveOil,2,2.1875,success,0.9,0.2857,0.8000000000000002,0.2807,0.9666666666666667,0.3595,0.8333333333333334,0.3177,0.9333333333333332,0.4288,0.8000000000000002,0.3594
OliveOil,3,2.0772,success,0.9,0.2828,0.7333333333333334,0.2732,0.9,0.3448,0.8333333333333334,0.3045,0.9,0.4099,0.7999999999999999,0.342
OliveOil,4,2.1575,success,0.8333333333333334,0.2831,0.7666666666666666,0.2759,0.8666666666666667,0.3474,0.7333333333333334,0.3111,0.8333333333333334,0.4178,0.6666666666666666,0.361
OSULeaf,0,5.7978,success,0.579828132066938,0.4412,0.4798733604703754,0.3734,0.5495251017639077,1.1367,0.46962158902457407,0.6966,0.554726368159204,1.8785,0.5047489823609227,1.0869
OSULeaf,1,6.3506,success,0.5597768732097089,0.4032,0.5250263832353385,0.3408,0.5500527664706768,1.1073,0.5050505050505051,0.6931,0.584878637117443,1.8422,0.5150007538067239,1.0754
OSULeaf,2,5.638,success,0.5896276194783657,0.4039,0.5198251168400422,0.3463,0.5650535202774009,1.1131,0.5348258706467662,0.6971,0.5698778833107191,1.8226,0.5301522689582391,1.0754
OSULeaf,3,5.6364,success,0.564827378260214,0.4058,0.5398763756972712,0.3489,0.5398009950248756,1.1128,0.4997738579828132,0.6948,0.5396502336800845,1.8235,0.4845469621589025,1.0662
OSULeaf,4,5.6494,success,0.6097542590079903,0.4095,0.554726368159204,0.3441,0.5999547715965626,1.1304,0.5449268807477763,0.6897,0.6050052766470677,1.8358,0.5249510025629428,1.0546
PhalangesOutlinesCorrect,0,10.0165,success,0.82,0.7637,0.8044444444444444,0.6047,0.8322222222222222,1.702,0.8300000000000001,1.2506,0.8261111111111111,2.7966,0.83,2.0552
PhalangesOutlinesCorrect,1,10.6934,success,0.8250000000000001,0.7808,0.8066666666666666,0.5979,0.8205555555555556,1.7145,0.8144444444444444,1.2901,0.8383333333333333,2.8035,0.8205555555555556,2.0771
PhalangesOutlinesCorrect,2,10.3625,success,0.8227777777777777,0.7872,0.7999999999999999,0.6054,0.8361111111111111,1.5387,0.8183333333333334,1.2056,0.8405555555555555,2.7516,0.8288888888888889,2.0386
PhalangesOutlinesCorrect,3,10.1251,success,0.8222222222222223,0.7836,0.793888888888889,0.5964,0.8338888888888888,1.7123,0.8144444444444444,1.2704,0.8227777777777777,2.7926,0.813888888888889,2.1005
PhalangesOutlinesCorrect,4,10.734,success,0.8155555555555555,0.7701,0.8016666666666666,0.6008,0.8255555555555555,1.7257,0.8183333333333334,1.2889,0.8405555555555555,2.8186,0.8172222222222222,2.0771
Phoneme,0,18.1537,success,0.08411580594679186,0.6502,0.13086854460093897,0.432,0.09813510693792384,4.3516,0.12610850286906625,1.5439,0.11652321335419928,8.1805,0.12617370892018778,2.7959
Phoneme,1,19.4047,success,0.10276473656755346,0.7176,0.12617370892018778,0.4576,0.10765519040166927,4.5767,0.13556338028169015,1.6196,0.08424621804903494,8.2188,0.10289514866979654,2.966
Phoneme,2,17.9462,success,0.11678403755868544,0.6524,0.14006259780907668,0.4292,0.10732916014606157,4.2694,0.10726395409494001,1.519,0.1167188315075639,8.0988,0.08854981742305686,2.7835
Phoneme,3,22.0707,success,0.12134846113719354,0.6938,0.1259128847157016,0.4242,0.12147887323943662,4.3092,0.11202399582681273,1.5307,0.1353677621283255,8.1166,0.12147887323943662,2.7984
Phoneme,4,18.1213,success,0.10758998435054773,0.6575,0.14951747522170059,0.4304,0.08398539384454877,4.276,0.1307381324986959,1.5282,0.09311424100156494,8.2064,0.12141366718831509,2.8279
PigAirwayPressure,0,21.4011,success,0.04789915966386554,0.6054,0.028851540616246497,0.3935,0.06694677871148459,4.8526,0.00980392156862745,1.357,0.04789915966386554,9.3711,0.00980392156862745,2.388
PigAirwayPressure,1,19.6835,success,0.08627450980392158,0.6412,0.019327731092436976,0.3608,0.04817927170868347,5.0433,0.019327731092436976,1.3711,0.028851540616246497,9.6331,0.019327731092436976,2.363
PigAirwayPressure,2,19.4158,success,0.09635854341736694,0.6218,0.06750700280112044,0.3852,0.06778711484593837,4.9088,0.05770308123249299,1.3778,0.06778711484593837,9.43,0.06750700280112044,2.4275
PigAirwayPressure,3,19.0124,success,0.10644257703081232,0.574,0.07703081232492998,0.3755,0.0868347338935574,4.8333,0.0,1.3155,0.1061624649859944,9.337,0.019047619047619046,2.3152
PigAirwayPressure,4,20.9967,success,0.08627450980392158,0.5694,0.04817927170868347,0.3755,0.09607843137254903,4.7933,0.009523809523809523,1.3108,0.06694677871148459,9.2235,0.019047619047619046,2.3178
PigArtPressure,0,19.117,success,0.09635854341736694,0.5581,0.03893557422969188,0.3828,0.06778711484593837,4.7534,0.029131652661064423,1.3958,0.058263305322128846,9.2404,0.03865546218487395,2.5276
PigArtPressure,1,19.3224,success,0.11512605042016809,0.5735,0.04789915966386554,0.3831,0.09579831932773109,4.8387,0.009523809523809523,1.4006,0.09635854341736694,9.3263,0.019327731092436976,2.541
PigArtPressure,2,19.0249,success,0.07675070028011205,0.5625,0.019047619047619046,0.3816,0.06722689075630252,4.7043,0.0,1.3961,0.04789915966386554,9.0908,0.0,2.6245
PigArtPressure,3,19.678,success,0.05798319327731092,0.6428,0.009523809523809523,0.4051,0.05798319327731092,4.8294,0.0,1.4512,0.03865546218487395,9.4638,0.0,2.6153
PigArtPressure,4,19.3333,success,0.15406162464985995,0.5648,0.03865546218487395,0.3865,0.09607843137254903,4.8758,0.019327731092436976,1.4024,0.06722689075630252,9.3352,0.0,2.5116
PigCVP,0,24.1715,success,0.009523809523809523,0.5662,0.0,0.398,0.019047619047619046,4.8367,0.0,1.4123,0.019327731092436976,9.425,0.0,2.5097
PigCVP,1,24.0009,success,0.029131652661064423,0.5627,0.009523809523809523,0.3812,0.019047619047619046,4.8856,0.009523809523809523,1.3678,0.038375350140056025,9.3962,0.009523809523809523,2.4412
PigCVP,2,21.262,success,0.019047619047619046,0.6024,0.009523809523809523,0.3939,0.02857142857142857,4.7357,0.0,1.3959,0.009523809523809523,9.148,0.0,2.4534
PigCVP,3,19.2108,success,0.02857142857142857,0.5447,0.00980392156862745,0.3746,0.009523809523809523,4.8018,0.0,1.4008,0.02857142857142857,9.3259,0.0,2.5133
PigCVP,4,21.6953,success,0.009523809523809523,0.5593,0.0,0.3834,0.019047619047619046,4.8577,0.00980392156862745,1.4012,0.019047619047619046,9.4526,0.0,2.508
Plane,0,2.1492,success,0.980952380952381,0.2911,0.9714285714285714,0.297,0.9619047619047619,0.3516,0.9619047619047619,0.3272,0.9523809523809524,0.3877,0.9619047619047619,0.369
Plane,1,2.0953,success,0.980952380952381,0.2919,0.9904761904761905,0.2833,0.980952380952381,0.3313,0.980952380952381,0.3178,0.9904761904761905,0.3871,0.9904761904761905,0.3644
Plane,2,2.3427,success,0.980952380952381,0.3605,0.9619047619047619,0.3166,0.9619047619047619,0.3687,0.9619047619047619,0.3507,0.9619047619047619,0.4101,0.9619047619047619,0.3927
Plane,3,2.3303,success,0.9904761904761905,0.3333,0.980952380952381,0.3217,0.980952380952381,0.3658,0.9714285714285715,0.3557,0.9714285714285715,0.4146,0.9619047619047619,0.3968
Plane,4,2.1633,success,0.9904761904761905,0.2896,0.980952380952381,0.2832,0.9714285714285715,0.3473,0.9714285714285715,0.3338,0.980952380952381,0.4035,0.980952380952381,0.3778
PowerCons,0,2.0579,success,1.0,0.2921,0.9944444444444445,0.2883,1.0,0.3258,1.0,0.3127,1.0,0.3663,1.0,0.3446
PowerCons,1,2.0879,success,1.0,0.2968,0.9944444444444445,0.298,0.9777777777777779,0.329,0.9777777777777779,0.3164,0.9888888888888889,0.3727,0.9777777777777779,0.3475
PowerCons,2,2.09,success,0.9944444444444445,0.2993,0.9888888888888889,0.2936,0.9888888888888889,0.3314,1.0,0.315,0.9944444444444445,0.3653,0.9722222222222222,0.3463
PowerCons,3,2.0972,success,0.9944444444444445,0.2965,0.9944444444444445,0.2892,1.0,0.328,0.9944444444444445,0.3179,0.9888888888888889,0.3678,0.9944444444444445,0.3497
PowerCons,4,2.1797,success,0.9888888888888889,0.3097,0.9777777777777779,0.3032,1.0,0.3424,1.0,0.329,1.0,0.3798,0.9944444444444445,0.3634
ProximalPhalanxOutlineCorrect,0,3.8014,success,0.8416666666666667,0.4042,0.8283333333333333,0.3508,0.8516666666666666,0.6275,0.85,0.5037,0.8566666666666666,0.8951,0.86,0.6804
ProximalPhalanxOutlineCorrect,1,3.772,success,0.8433333333333334,0.3966,0.8333333333333334,0.3441,0.8700000000000001,0.6312,0.8516666666666667,0.5075,0.8666666666666666,0.9184,0.8566666666666666,0.6739
ProximalPhalanxOutlineCorrect,2,3.7461,success,0.8483333333333333,0.3957,0.8383333333333334,0.3473,0.8683333333333333,0.6217,0.8616666666666667,0.5019,0.8649999999999999,0.8929,0.86,0.6864
ProximalPhalanxOutlineCorrect,3,4.0315,success,0.8566666666666668,0.4003,0.8416666666666667,0.3586,0.87,0.6468,0.8583333333333333,0.5157,0.8733333333333334,0.9235,0.8633333333333333,0.6964
ProximalPhalanxOutlineCorrect,4,3.7671,success,0.8433333333333333,0.4001,0.835,0.3485,0.8583333333333334,0.6275,0.85,0.5029,0.8583333333333334,0.8985,0.8450000000000001,0.6817
ProximalPhalanxOutlineAgeGroup,0,2.8796,success,0.8298918939138892,0.3769,0.8423671118093742,0.3402,0.8124602551154004,0.4883,0.8248980660606741,0.4009,0.8173979725432985,0.6298,0.832379456102944,0.5025
ProximalPhalanxOutlineAgeGroup,1,3.0017,success,0.8475292709385404,0.377,0.8400104739460591,0.3623,0.8375603187072157,0.5051,0.8350540530430554,0.428,0.8200351625331986,0.651,0.8250476938615194,0.514
ProximalPhalanxOutlineAgeGroup,2,2.8114,success,0.8474544570381176,0.3417,0.8474357535630119,0.312,0.8425167396102196,0.4692,0.8399543635207422,0.4145,0.8275165525754685,0.6261,0.8349605356675269,0.4951
ProximalPhalanxOutlineAgeGroup,3,3.0007,success,0.8475105674634347,0.3583,0.8525230987917555,0.3283,0.8550106609808102,0.4826,0.8525043953166498,0.412,0.8550480679310214,0.6209,0.8550106609808102,0.4973
ProximalPhalanxOutlineAgeGroup,4,2.8461,success,0.8398608461452138,0.3521,0.8523547675158044,0.3287,0.844854673998429,0.4847,0.8448920809486403,0.4076,0.844854673998429,0.6301,0.8473983466128007,0.4997
ProximalPhalanxTW,0,3.0153,success,0.8100849137769798,0.3482,0.8175663038192496,0.3136,0.8125724759660344,0.4892,0.8126098829162459,0.4002,0.8275539595256799,0.6417,0.82007256948341,0.5072
ProximalPhalanxTW,1,2.9863,success,0.8249915834362024,0.365,0.807485130737291,0.3264,0.8424980361351139,0.4981,0.8299667078143118,0.4085,0.8400291774211649,0.6468,0.8225227247222534,0.5089
ProximalPhalanxTW,2,2.9111,success,0.8049788650731307,0.3511,0.7925223506527512,0.3162,0.8249167695357799,0.4827,0.8199416451576703,0.3988,0.8224292073467249,0.6394,0.819904238207459,0.4968
ProximalPhalanxTW,3,3.0351,success,0.8124602551154004,0.3496,0.8075225376875023,0.321,0.8299854112894175,0.4893,0.8349979426177384,0.4041,0.835016646092844,0.6442,0.8325290839037893,0.5079
ProximalPhalanxTW,4,2.937,success,0.8224105038716193,0.3664,0.8024538959338646,0.3288,0.8199416451576703,0.4992,0.8174166760184042,0.4133,0.8049414581229192,0.6532,0.8124415516402946,0.5144
RefrigerationDevices,0,12.5038,success,0.5946666666666666,0.5995,0.6053333333333333,0.488,0.584,2.4246,0.5946666666666666,1.6575,0.5733333333333334,4.2343,0.5733333333333334,2.8731
RefrigerationDevices,1,14.7906,success,0.6,0.5864,0.5973333333333333,0.4824,0.5653333333333334,2.454,0.5893333333333334,1.7153,0.616,4.4423,0.5893333333333333,2.8893
RefrigerationDevices,2,12.6174,success,0.6426666666666666,0.5852,0.6,0.4749,0.6,2.4336,0.6373333333333333,1.679,0.5946666666666668,4.254,0.6266666666666666,2.9157
RefrigerationDevices,3,13.6236,success,0.5946666666666666,0.6003,0.5813333333333334,0.4831,0.5973333333333333,2.4325,0.5893333333333334,1.6899,0.5893333333333334,4.2517,0.5946666666666668,2.9249
RefrigerationDevices,4,12.7464,success,0.6,0.6208,0.6106666666666666,0.5014,0.6,2.458,0.5866666666666666,1.7065,0.5786666666666667,4.274,0.6053333333333333,2.9393
Rock,0,3.0931,success,0.7063492063492064,0.3102,0.4523809523809524,0.2925,0.6031746031746031,0.6142,0.4523809523809524,0.3801,0.6031746031746031,0.92,0.4523809523809524,0.4463
Rock,1,3.3765,success,0.6111111111111112,0.3022,0.4523809523809524,0.2905,0.6031746031746031,0.6253,0.4523809523809524,0.3681,0.6587301587301587,0.9349,0.4523809523809524,0.451
Rock,2,3.0628,success,0.7380952380952381,0.2951,0.5,0.2787,0.6984126984126985,0.6183,0.4523809523809524,0.3605,0.6984126984126985,0.9403,0.4523809523809524,0.4425
Rock,3,3.2585,success,0.6031746031746031,0.3058,0.4523809523809524,0.2881,0.6111111111111112,0.6257,0.4523809523809524,0.3589,0.5555555555555555,0.975,0.4523809523809524,0.4404
Rock,4,3.1342,success,0.6587301587301587,0.3048,0.4523809523809524,0.2892,0.6111111111111112,0.6307,0.4523809523809524,0.3764,0.6587301587301587,0.9558,0.4523809523809524,0.4478
ScreenType,0,14.0306,success,0.44799999999999995,0.6269,0.4426666666666667,0.4696,0.4186666666666667,2.8763,0.424,1.7123,0.432,5.0538,0.4266666666666667,2.9976
ScreenType,1,15.0919,success,0.4693333333333333,0.6167,0.4453333333333333,0.4591,0.48,2.8811,0.44799999999999995,1.698,0.4586666666666666,5.0306,0.4506666666666666,2.9478
ScreenType,2,14.6679,success,0.4453333333333333,0.6268,0.432,0.4701,0.432,2.8591,0.4586666666666666,1.7081,0.45599999999999996,5.0514,0.4533333333333333,3.0519
ScreenType,3,16.4265,success,0.424,0.646,0.43999999999999995,0.4685,0.4266666666666667,2.8908,0.432,1.7037,0.4506666666666666,5.0644,0.4346666666666667,3.0076
ScreenType,4,13.9799,success,0.4186666666666667,0.6224,0.39199999999999996,0.4753,0.39199999999999996,2.8422,0.38133333333333336,1.7043,0.408,5.0341,0.37600000000000006,2.9887
SemgHandGenderCh2,0,16.099,success,0.8366666666666666,0.628,0.7933333333333333,0.5328,0.89,2.6862,0.8700000000000001,2.0415,0.9266666666666667,4.4846,0.89,3.4592
SemgHandGenderCh2,1,16.0159,success,0.8233333333333333,0.6019,0.8266666666666667,0.5315,0.8933333333333334,2.6447,0.89,1.9979,0.9166666666666666,4.5084,0.9066666666666667,3.4213
SemgHandGenderCh2,2,14.5183,success,0.8099999999999999,0.6123,0.7766666666666667,0.5396,0.9066666666666667,2.6148,0.9166666666666666,1.9776,0.9133333333333334,4.3589,0.9166666666666666,3.3686
SemgHandGenderCh2,3,15.7164,success,0.8066666666666666,0.6186,0.8033333333333333,0.5479,0.9,2.684,0.89,2.0259,0.9066666666666667,4.5267,0.9266666666666667,3.4831
SemgHandGenderCh2,4,16.2904,success,0.8566666666666668,0.6027,0.8266666666666667,0.518,0.9133333333333332,2.715,0.9033333333333333,2.1344,0.9333333333333332,4.5344,0.9,3.509
SemgHandMovementCh2,0,34.9267,success,0.5422222222222223,0.9444,0.4955555555555555,0.7213,0.5444444444444444,6.1438,0.5466666666666666,3.7751,0.5866666666666666,10.9639,0.5288888888888889,6.6935
SemgHandMovementCh2,1,32.8755,success,0.4977777777777778,0.9468,0.5288888888888889,0.7196,0.5599999999999999,6.2338,0.5444444444444444,3.8585,0.5488888888888889,11.1255,0.5466666666666666,6.8757
SemgHandMovementCh2,2,32.9128,success,0.5311111111111111,0.9693,0.4955555555555556,0.7151,0.6,6.2561,0.5622222222222222,3.7809,0.58,11.2065,0.5577777777777778,6.7651
SemgHandMovementCh2,3,35.199,success,0.5222222222222223,0.966,0.5466666666666667,0.7107,0.5777777777777778,6.1614,0.5599999999999999,3.8013,0.5844444444444444,11.0923,0.5577777777777778,6.7254
SemgHandMovementCh2,4,35.636,success,0.5177777777777778,0.9597,0.5511111111111111,0.7208,0.5755555555555555,6.2831,0.5466666666666667,3.836,0.5977777777777779,11.2665,0.56,6.8683
SemgHandSubjectCh2,0,32.9382,success,0.6377777777777779,0.9555,0.6155555555555555,0.7197,0.7355555555555555,5.8041,0.7266666666666667,3.6626,0.7777777777777778,10.1805,0.7644444444444445,6.4622
SemgHandSubjectCh2,1,32.745,success,0.6333333333333333,0.92,0.6155555555555555,0.697,0.7533333333333334,5.7716,0.7444444444444445,3.6198,0.7733333333333334,10.0917,0.7422222222222222,6.405
SemgHandSubjectCh2,2,29.4211,success,0.64,0.9052,0.6111111111111112,0.6804,0.7511111111111112,5.7814,0.7955555555555556,3.6141,0.7844444444444445,10.0975,0.7777777777777778,6.5004
SemgHandSubjectCh2,3,33.418,success,0.6333333333333333,0.9755,0.6333333333333333,0.6949,0.7555555555555555,5.8587,0.7399999999999999,3.6643,0.7866666666666666,10.363,0.7711111111111112,6.6175
SemgHandSubjectCh2,4,31.0319,success,0.648888888888889,0.9115,0.6288888888888889,0.6825,0.7622222222222222,5.7978,0.7311111111111112,3.7123,0.7555555555555555,10.3579,0.7266666666666666,6.6128
ShapeletSim,0,1.9281,success,0.34920634920634913,0.2776,0.34920634920634913,0.2724,0.5952380952380952,0.3094,0.5952380952380952,0.2866,0.5396825396825397,0.343,0.49206349206349204,0.3013
ShapeletSim,1,1.9253,success,0.6031746031746031,0.2784,0.5079365079365079,0.2746,0.6031746031746031,0.3102,0.6031746031746031,0.2856,0.6031746031746031,0.3387,0.6587301587301587,0.2992
ShapeletSim,2,2.0098,success,0.6428571428571428,0.2842,0.5555555555555555,0.2804,0.6507936507936507,0.3222,0.5476190476190476,0.297,0.753968253968254,0.3538,0.6507936507936507,0.3132
ShapeletSim,3,1.9846,success,0.6587301587301587,0.2814,0.4523809523809524,0.2813,0.5952380952380952,0.3135,0.6428571428571428,0.2895,0.746031746031746,0.354,0.6904761904761904,0.3076
ShapeletSim,4,1.9528,success,0.3968253968253968,0.2869,0.5873015873015873,0.2801,0.5,0.3168,0.34920634920634913,0.2946,0.4603174603174603,0.3478,0.3968253968253968,0.3021
ShapesAll,0,26.1309,success,0.7033333333333335,0.9696,0.6316666666666667,0.6022,0.6583333333333333,5.5381,0.6116666666666667,2.7503,0.6566666666666667,10.5856,0.5833333333333334,5.2074
ShapesAll,1,26.201,success,0.7000000000000001,0.9668,0.6433333333333334,0.5945,0.6783333333333333,5.6124,0.6216666666666667,2.7433,0.6566666666666666,10.6286,0.6166666666666667,5.1845
ShapesAll,2,26.2106,success,0.6866666666666666,0.9865,0.6316666666666667,0.6174,0.6683333333333333,5.5647,0.5950000000000001,2.751,0.64,10.6182,0.58,5.2105
ShapesAll,3,25.8197,success,0.695,0.9724,0.6133333333333333,0.596,0.6633333333333334,5.4955,0.5866666666666667,2.7041,0.6383333333333333,10.4966,0.5750000000000001,5.0984
ShapesAll,4,25.9949,success,0.6733333333333333,0.9423,0.6216666666666667,0.5903,0.655,5.5715,0.5933333333333333,2.7085,0.6466666666666666,10.6029,0.5933333333333333,5.1252
SmallKitchenAppliances,0,12.8501,success,0.64,0.6489,0.576,0.4545,0.6346666666666666,2.7152,0.608,1.4525,0.6346666666666666,4.7719,0.608,2.4904
SmallKitchenAppliances,1,12.9327,success,0.592,0.6409,0.5733333333333334,0.4485,0.5893333333333333,2.7275,0.5733333333333334,1.4617,0.5866666666666666,4.8543,0.5813333333333334,2.4892
SmallKitchenAppliances,2,13.7042,success,0.5973333333333333,0.6283,0.592,0.4342,0.632,2.6698,0.5946666666666666,1.4159,0.6213333333333333,4.7071,0.6053333333333333,2.4501
SmallKitchenAppliances,3,13.6833,success,0.6106666666666668,0.6269,0.5866666666666668,0.4362,0.6266666666666666,2.6882,0.6000000000000001,1.4208,0.6106666666666666,4.6886,0.5866666666666668,2.4268
SmallKitchenAppliances,4,13.9808,success,0.6373333333333333,0.6584,0.5706666666666668,0.4444,0.6426666666666666,2.776,0.5920000000000001,1.4642,0.6293333333333333,4.7543,0.6053333333333333,2.4798
SmoothSubspace,0,1.8342,success,1.0,0.2836,0.9866666666666667,0.2764,0.9933333333333333,0.2848,0.98,0.2868,0.98,0.2949,0.9733333333333333,0.2858
SmoothSubspace,1,1.8591,success,0.9933333333333333,0.2915,0.9866666666666667,0.2892,0.9866666666666667,0.2913,0.9866666666666667,0.2832,1.0,0.2894,0.9666666666666667,0.2872
SmoothSubspace,2,1.8056,success,0.9933333333333333,0.2815,0.9933333333333333,0.273,1.0,0.2824,0.98,0.2756,0.9933333333333333,0.2881,0.9733333333333333,0.2829
SmoothSubspace,3,1.854,success,0.9933333333333333,0.2812,0.9733333333333333,0.2717,0.9866666666666667,0.2806,0.96,0.2879,0.9933333333333333,0.3057,0.9666666666666667,0.3006
SmoothSubspace,4,1.812,success,1.0,0.2912,0.9933333333333333,0.2753,0.9933333333333333,0.28,0.9733333333333333,0.2746,1.0,0.2874,0.9866666666666667,0.2825
SonyAIBORobotSurface1,0,1.7838,success,0.7936507936507936,0.2778,0.6984126984126985,0.2722,0.8492063492063492,0.2772,0.6984126984126985,0.2768,0.8492063492063492,0.2818,0.6507936507936507,0.2767
SonyAIBORobotSurface1,1,1.8997,success,0.7936507936507936,0.2929,0.6984126984126985,0.2902,0.746031746031746,0.2959,0.6984126984126985,0.2899,0.746031746031746,0.3077,0.6984126984126985,0.2969
SonyAIBORobotSurface1,2,1.7081,success,0.746031746031746,0.2636,0.6984126984126985,0.2621,0.746031746031746,0.267,0.6984126984126985,0.2635,0.746031746031746,0.2713,0.746031746031746,0.2661
SonyAIBORobotSurface1,3,1.7703,success,0.8492063492063492,0.2704,0.6984126984126985,0.2685,0.8015873015873015,0.2743,0.6984126984126985,0.2711,0.746031746031746,0.2917,0.746031746031746,0.2763
SonyAIBORobotSurface1,4,1.827,success,0.753968253968254,0.2844,0.6984126984126985,0.2823,0.8015873015873015,0.2858,0.6984126984126985,0.2767,0.8015873015873015,0.2902,0.8015873015873015,0.2847
SonyAIBORobotSurface2,0,1.7655,success,0.9259259259259259,0.2749,0.8518518518518517,0.2694,0.9259259259259259,0.2746,0.9259259259259259,0.2749,0.8888888888888888,0.2804,0.8518518518518517,0.2741
SonyAIBORobotSurface2,1,1.7254,success,0.8888888888888888,0.2676,0.8148148148148148,0.263,0.8518518518518517,0.2684,0.8518518518518517,0.2664,0.8518518518518517,0.2766,0.9259259259259259,0.2674
SonyAIBORobotSurface2,2,1.7449,success,0.8518518518518517,0.2718,0.8888888888888888,0.2694,0.8888888888888888,0.2473,0.8148148148148148,0.2641,0.8888888888888888,0.2899,0.8888888888888888,0.2854
SonyAIBORobotSurface2,3,1.7424,success,0.8518518518518517,0.269,0.8888888888888888,0.2674,0.8888888888888888,0.2724,0.8888888888888888,0.2707,0.8888888888888888,0.2766,0.8518518518518517,0.2709
SonyAIBORobotSurface2,4,1.7542,success,0.8888888888888888,0.2727,0.7777777777777778,0.2687,0.8518518518518517,0.2744,0.8518518518518517,0.2731,0.8888888888888888,0.2758,0.8888888888888888,0.2705
Strawberry,0,5.5266,success,0.9624980073330146,0.4288,0.9396461023433765,0.3976,0.9690180137095489,0.8683,0.9592380041447474,0.7383,0.972285987565758,1.3386,0.9641319942611192,1.0959
Strawberry,1,5.4991,success,0.9559620596205963,0.4302,0.9526940857643872,0.4052,0.9624820659971306,0.879,0.9624740953291887,0.747,0.9641160529252352,1.3658,0.9657340985174558,1.1114
Strawberry,2,5.5879,success,0.9592380041447474,0.4437,0.9592140921409213,0.4077,0.972285987565758,0.8903,0.9592300334768052,0.7525,0.9739040331579787,1.333,0.9690180137095489,1.0946
Strawberry,3,5.5949,success,0.9526861150964451,0.4491,0.9494101705722939,0.4153,0.960832137733142,0.884,0.9575721345448748,0.7447,0.9640841702534674,1.3346,0.9559461182847122,1.1
Strawberry,4,5.3225,success,0.9608241670652001,0.4459,0.9477921249800735,0.4081,0.9706360593017695,0.8793,0.9592140921409215,0.7416,0.9673760561135024,1.3287,0.9624820659971306,1.0903
SwedishLeaf,0,5.0711,success,0.8500709424524445,0.4732,0.8299785970228218,0.3736,0.8339826371353678,0.9621,0.8059904287809921,0.6306,0.821982540942212,1.4893,0.7939783084433542,0.9328
