dataset,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
segment,0,1160.5612,success,0.9355459355459356,95.423,0.9345839345839346,94.3839,0.9331409331409332,94.4907,0.9355459355459356,93.9496,0.9345839345839346,92.7846,0.9331409331409332,95.273,0.935064935064935,91.8044,0.9365079365079366,91.5375,0.9345839345839346,92.1826,0.935064935064935,91.691,0.9365079365079366,91.7747,0.9345839345839346,90.9475
segment,1,1135.1557,success,0.9432419432419432,92.9146,0.9427609427609428,92.1438,0.9403559403559404,92.3292,0.9432419432419432,91.9544,0.9427609427609428,92.179,0.9403559403559404,92.3646,0.9413179413179412,89.2013,0.9417989417989417,89.6578,0.9422799422799423,89.664,0.9413179413179412,89.099,0.9417989417989417,89.579,0.9422799422799423,89.6621
segment,2,1138.9505,success,0.9316979316979318,91.0027,0.9316979316979316,92.862,0.9331409331409332,92.2354,0.9316979316979318,91.7336,0.9316979316979316,91.7178,0.9331409331409332,91.8816,0.9336219336219336,89.7962,0.9341029341029342,90.4887,0.9336219336219336,90.8653,0.9336219336219336,89.5011,0.9341029341029342,91.6726,0.9336219336219336,90.9744
segment,3,1143.525,success,0.9422799422799423,90.9727,0.9437229437229439,92.8597,0.9422799422799422,93.4166,0.9422799422799423,93.4822,0.9437229437229439,92.898,0.9422799422799422,93.2606,0.9432419432419432,90.3842,0.9451659451659452,90.464,0.9442039442039443,90.4562,0.9432419432419432,90.1494,0.9451659451659452,90.36,0.9442039442039443,90.4504
segment,4,1139.8798,success,0.9336219336219336,91.9198,0.9326599326599326,92.5082,0.9345839345839345,93.0762,0.9336219336219336,92.8491,0.9326599326599326,93.2097,0.9345839345839345,92.8135,0.9345839345839346,89.1958,0.9316979316979316,89.9506,0.9336219336219336,90.9047,0.9345839345839346,90.1765,0.9316979316979316,89.3775,0.9336219336219336,89.4661
mfeat-pixel,0,7791.1051,success,0.9666666666666668,527.6193,0.9666666666666667,529.8795,0.9700000000000001,533.2655,0.9666666666666668,520.2453,0.9666666666666667,521.6094,0.9700000000000001,523.7637,0.9744444444444444,815.1722,0.9727777777777779,817.4939,0.9716666666666667,818.1296,0.9744444444444444,813.392,0.9727777777777779,567.7024,0.9716666666666667,542.2034
mfeat-pixel,1,7131.9818,success,0.9672222222222221,511.2149,0.9677777777777777,517.7139,0.9688888888888889,506.3506,0.9672222222222221,495.5881,0.9677777777777777,473.9364,0.9688888888888889,395.3553,0.9733333333333333,642.9996,0.9738888888888889,665.7362,0.9738888888888889,629.0988,0.9733333333333333,539.3218,0.9738888888888889,807.2266,0.9738888888888889,684.1367
mfeat-pixel,2,6216.0533,success,0.9700000000000001,533.6251,0.9705555555555555,539.4813,0.971111111111111,514.0279,0.9700000000000001,362.3157,0.9705555555555555,359.0998,0.971111111111111,359.4188,0.9744444444444444,549.1426,0.9727777777777779,546.1313,0.9744444444444444,548.1375,0.9744444444444444,545.7948,0.9727777777777779,547.0177,0.9744444444444444,549.2464
mfeat-pixel,3,7824.0548,success,0.9722222222222222,532.1137,0.9699999999999999,540.0156,0.9716666666666667,542.8152,0.9722222222222222,545.5368,0.9699999999999999,548.7123,0.9716666666666667,549.7104,0.9766666666666667,829.0459,0.9766666666666667,830.2355,0.9744444444444444,788.2378,0.9766666666666667,553.6437,0.9766666666666667,749.4021,0.9744444444444444,554.4783
mfeat-pixel,4,7630.2779,success,0.9694444444444444,514.6339,0.9677777777777777,528.1065,0.9672222222222223,520.8919,0.9694444444444444,515.78,0.9677777777777777,518.5229,0.9672222222222223,520.1154,0.9738888888888889,805.8436,0.9738888888888889,807.2823,0.9738888888888889,740.5871,0.9738888888888889,711.721,0.9738888888888889,607.5056,0.9738888888888889,580.3438
