dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
diamonds,obliquert,365838,57.5983,success,0.24346916331165705,11.8483,0.2367502143474773,6.5587,0.2440631766884587,23.2268,0.23718675152253235,13.5012
diamonds,obliquert,259178,56.4164,success,0.24306209560801798,11.6883,0.23661765523271697,6.6123,0.24368715471247523,23.7699,0.23704762558967074,11.8684
Brazilian_houses,obliquert,121958,13.3553,success,0.10538304256637743,2.0487,0.11583131213027031,1.1386,0.08394110641953735,4.7342,0.09356050879770435,2.7594
Brazilian_houses,obliquert,671155,13.1941,success,0.09061362388494777,1.9901,0.11709510648337769,1.1189,0.06467243725316354,4.6986,0.08757952216523059,2.7342
Brazilian_houses,obliquert,131932,13.367,success,0.09389134717443536,2.0297,0.12158006338394238,1.137,0.06930618178182041,4.769,0.09104193519181168,2.7558
Brazilian_houses,obliquert,365838,13.2591,success,0.09532000732412212,1.9918,0.11897941846565363,1.1308,0.06929757953878761,4.6984,0.08945410302530356,2.7518
Brazilian_houses,obliquert,259178,13.1707,success,0.08710543486232229,2.0241,0.11539309463081567,1.1074,0.060797507953089226,4.6777,0.08827273081641503,2.6937
Bike_Sharing_Demand,obliquert,121958,16.8089,success,105.12396621132575,3.3381,106.3965961515258,1.706,102.26622388947847,6.1318,101.16774181481951,3.5275
Bike_Sharing_Demand,obliquert,671155,16.6124,success,105.4351680661792,3.1455,106.97764007122957,1.7112,103.23293767969447,6.1046,102.00308158578362,3.5717
Bike_Sharing_Demand,obliquert,131932,16.8738,success,105.4799175189209,3.1662,106.2697227477427,1.7297,102.8319608460559,6.3072,101.58674323037144,3.5779
Bike_Sharing_Demand,obliquert,365838,16.6384,success,106.35336624426229,3.1544,107.0453650761316,1.7126,103.39849140816982,6.0908,102.43679445548266,3.5668
Bike_Sharing_Demand,obliquert,259178,16.4765,success,104.9249060442591,3.1334,106.14275832849653,1.6988,102.4908224204447,6.0557,101.28833998343866,3.4977
house_sales,obliquert,121958,49.6958,success,0.203410571428866,6.1557,0.20631555190952397,3.4115,0.1890866365965285,21.5702,0.18902060051920389,11.4696
house_sales,obliquert,671155,46.4172,success,0.2041408701145457,5.9481,0.20763703594101912,3.4312,0.1893362018746032,21.6266,0.18908334845534883,10.848
house_sales,obliquert,131932,51.1472,success,0.2029036100684877,6.0274,0.2082895567799555,3.4031,0.189117914651859,21.5516,0.18921045091290759,12.6399
house_sales,obliquert,365838,46.5685,success,0.20335947469006824,6.0836,0.2078311261274026,3.4591,0.18883558866152442,21.7352,0.18879757279824136,10.7187
house_sales,obliquert,259178,48.5711,success,0.20360235121140802,5.9947,0.20638703178690845,3.4051,0.18883167817330357,21.4757,0.18882845468618806,12.8718
sulfur,obliquert,121958,17.5132,success,0.020300511704792346,2.7625,0.02326472710854389,1.838,0.02006208006720898,5.8785,0.02190737483855354,3.9863
sulfur,obliquert,671155,15.6686,success,0.018952115739313366,2.7586,0.022946285579737196,1.8125,0.01932393620476498,5.7389,0.0221476041066485,3.9617
sulfur,obliquert,131932,17.3269,success,0.019837547807542353,2.7162,0.022690960974887764,1.8365,0.01877826947709565,5.7269,0.021602209427140612,4.0198
sulfur,obliquert,365838,17.5762,success,0.01978034969652681,2.7633,0.023090461853041238,1.8304,0.018577154317678812,5.8361,0.021266379313709127,4.0256
sulfur,obliquert,259178,17.0158,success,0.01995084157072892,2.7362,0.022650659987989544,1.8506,0.01851745147992656,5.5193,0.020992492765152703,3.913
medical_charges,obliquert,121958,129.5018,success,0.08647244943739028,28.53,0.08501191909637353,17.4427,0.08585107275371473,40.7057,0.0829842518585146,28.4623
medical_charges,obliquert,671155,118.2653,success,0.08670558280462227,26.1596,0.08565344451493463,12.1149,0.0857800114088204,38.6647,0.0828997389022897,27.2191
medical_charges,obliquert,131932,124.5141,success,0.08629335127361054,27.6598,0.08563016582251502,16.3693,0.08571575207132348,38.5646,0.0828229330383624,27.466
medical_charges,obliquert,365838,124.5224,success,0.08611928567380843,28.3926,0.08539613553403502,15.3203,0.08575699052922754,38.9772,0.08288779612265791,27.5184
medical_charges,obliquert,259178,126.0843,success,0.08660892659500279,28.669,0.08592774418790211,16.2891,0.08559847913651658,38.594,0.08285462128290771,28.1362
MiamiHousing2016,obliquert,121958,37.4902,success,0.17111376474480386,4.3942,0.18034838806479825,2.7827,0.1660048490037657,13.9642,0.16972276120272703,9.2329
MiamiHousing2016,obliquert,671155,32.9081,success,0.17046252700196804,4.3705,0.1806332489632654,2.7645,0.16560149242517097,13.7661,0.17069899381252673,7.2038
MiamiHousing2016,obliquert,131932,37.4638,success,0.1719614523944916,4.3518,0.18168446228723267,2.7492,0.16402052561922484,13.8715,0.16837372987827873,9.2557
MiamiHousing2016,obliquert,365838,37.3341,success,0.16964269841643867,4.3738,0.17815630158734688,2.8302,0.1646785404718852,13.8465,0.16880054448798046,9.1468
MiamiHousing2016,obliquert,259178,38.0711,success,0.17178227575650226,4.4222,0.17982225972481705,2.852,0.16589569359231596,14.1439,0.1700283930787184,9.3643
superconduct,obliquert,121958,236.1764,success,9.87305165147629,19.1701,10.364108495144453,10.4591,9.740800614340277,103.5876,9.984901755512157,53.4406
superconduct,obliquert,671155,186.3087,success,9.83626771829559,19.1709,10.343321389558279,8.6171,9.838471301376678,100.2236,10.01098414144496,52.4683
superconduct,obliquert,131932,229.5676,success,9.87938902890407,18.8199,10.429286213081607,7.4221,9.782972860266643,100.7939,9.998541494534942,53.3639
superconduct,obliquert,365838,236.9441,success,9.770488768861595,19.2235,10.262963928214829,10.0874,9.653298267329312,104.2682,9.873543742001718,53.8598
superconduct,obliquert,259178,235.3733,success,9.78044891834123,19.4396,10.352197452906864,9.5218,9.7724210790148,102.3718,9.957628621042256,53.1685
california,obliquert,121958,34.2865,success,0.15787643893999512,5.3007,0.16179791468655771,3.2597,0.14939396070067404,13.8202,0.1515079625020989,6.4119
california,obliquert,671155,28.6317,success,0.15662330822995355,5.2066,0.16102144542298655,3.2662,0.1478586149920701,9.41,0.14933423829754833,6.0909
california,obliquert,131932,34.5815,success,0.15900263314592633,5.2479,0.16311680711287127,3.2912,0.14895455076132919,13.9409,0.15035997017343086,7.4521
california,obliquert,365838,34.0359,success,0.15840330024376184,5.0618,0.163072928209927,3.2205,0.15007527888768518,13.4798,0.15105942727888977,7.6355
california,obliquert,259178,34.0495,success,0.15842712158403202,5.1672,0.16197328602839292,3.1972,0.15038871311549784,13.6682,0.15102629643894344,7.1124
fifa,obliquert,121958,18.3631,success,0.8134312910989782,3.698,0.7984211289037432,2.2716,0.8073154031865167,6.3011,0.7904688382277437,4.0077
fifa,obliquert,671155,16.7923,success,0.8120745930060314,3.8634,0.798754055916115,2.3421,0.8037837310237443,6.4562,0.7890355623649482,2.6593
fifa,obliquert,131932,18.3127,success,0.8091493833055031,3.6703,0.7983062913767699,2.2684,0.8031467919775515,6.2625,0.7891241847022208,4.0286
fifa,obliquert,365838,17.7374,success,0.8120052291142388,3.6496,0.799921626232235,2.2576,0.8086839247797997,6.231,0.7913795665909967,3.9715
fifa,obliquert,259178,16.1896,success,0.811576585638153,3.6611,0.7980397657906758,2.2834,0.8056512694148833,6.0458,0.790301029470506,2.731
