dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
analcatdata_supreme,rf,121958,2.604,success,0.07919921495486455,0.4996,0.14874707477554544,0.3435,0.0761026723956475,0.3843,0.0823812752838199,0.3577,0.08244826913142504,0.4202,0.07351217458208481,0.4003
analcatdata_supreme,rf,671155,7.5993,success,0.08041003742041004,1.2175,0.15561048497698024,1.0909,0.07463271944911166,0.9998,0.08325395677809594,0.8053,0.07940943615519627,0.9409,0.0706497622460857,0.907
analcatdata_supreme,rf,131932,4.803,success,0.0806228308112627,0.7239,0.14827746827335297,0.3977,0.076193852288241,0.4857,0.08282608920929023,0.6422,0.08318949145037463,0.7403,0.07169022940235932,0.7044
analcatdata_supreme,rf,365838,6.2073,success,0.07735881771765128,0.7373,0.16564546282690212,0.5584,0.07408714228209529,0.7253,0.08715130720235498,0.8936,0.07969541805805351,0.9477,0.07512198636498003,0.6942
analcatdata_supreme,rf,259178,5.5773,success,0.07447283217055493,0.8396,0.16092464114940297,0.5668,0.06898299485730337,0.6873,0.08242320103497917,0.6229,0.07273987483877893,0.7178,0.06970004059944891,0.6999
visualizing_soil,rf,121958,17.3079,success,0.22893061477004226,2.118,0.34998094874478514,2.2725,0.22893061477004226,2.0852,0.34998094874478514,2.197,0.04431798975145462,2.5659,0.06678323627822329,3.1923
visualizing_soil,rf,671155,17.0981,success,0.21487211716746615,1.8147,0.34317496692807586,2.095,0.21487211716746615,2.3475,0.34317496692807586,2.5306,0.046729740480002356,2.6604,0.06597242339272935,2.8659
visualizing_soil,rf,131932,16.8192,success,0.20801323021871618,2.1271,0.32225359902982703,1.902,0.20801323021871618,2.4287,0.32225359902982703,2.1135,0.04163344511373978,2.7862,0.06062498424823254,2.6598
visualizing_soil,rf,365838,19.3079,success,0.23453371695571845,3.0063,0.3361682182852548,2.208,0.23453371695571845,3.114,0.3361682182852548,2.612,0.04625631743883294,2.5217,0.06285838504282783,2.9204
visualizing_soil,rf,259178,18.8872,success,0.224515715361958,3.6556,0.3087305213605808,2.3055,0.224515715361958,2.2952,0.3087305213605808,2.2159,0.04828802778685215,2.7135,0.06690600296449205,2.8006
diamonds,rf,121958,150.2958,success,0.1017096415269211,20.4336,0.11345944576731808,9.4022,0.09473280741826205,27.4089,0.10023158639591186,15.1375,0.09454634088788001,37.232,0.09793209269157492,22.2514
diamonds,rf,671155,146.9567,success,0.10162309758734278,20.2659,0.113261189456361,9.6873,0.09463627497038603,27.9395,0.10049550621368088,15.2219,0.09498990195211891,39.9073,0.09818385431725613,22.8478
diamonds,rf,131932,154.2002,success,0.10097595466995539,20.4673,0.11261929231579132,10.2717,0.09466191758165861,28.9061,0.0999852202246752,17.2621,0.0944934710058093,37.2202,0.09775341752310716,21.4105
diamonds,rf,365838,143.097,success,0.10143344963730239,20.7528,0.11299918573265695,9.5989,0.09446312684395175,26.7914,0.10038662833248267,13.2943,0.09510311858216951,38.208,0.09829969235640174,23.4414
