dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
Ailerons,rotf,365838,934.9765,success,0.00016699900598355103,42.2036,0.00016690934760923116,38.6724,0.0001674708085932863,45.199,0.00016422052819433405,98.6884,0.00016401762519173903,99.9492,0.0001644113052804555,97.1469,0.00016636111779452735,53.2754,0.00016591343513391852,56.2157,0.0001656624001079343,49.5294,0.0001628303413932069,106.8679,0.00016299376247532943,102.3052,0.0001628792546028505,99.0517
Ailerons,rotf,259178,933.6107,success,0.00016556838923461594,40.8283,0.0001658262671062543,39.1154,0.00016635897793429888,43.8253,0.0001628267070848179,98.2944,0.00016289009452481363,100.1168,0.00016302422311577122,99.5462,0.0001636570160109195,51.4447,0.00016407699515509576,50.0921,0.000164047661764341,47.3729,0.0001615281071229384,108.944,0.00016145936153655764,103.7107,0.00016175339434391166,104.6051
houses,rotf,121958,652.1445,success,0.2317137365366632,26.6212,0.232233748571429,26.738,0.2340292551562424,30.8008,0.22869584358999004,72.917,0.2289254773850272,68.2539,0.22951686320011996,68.498,0.23752725447095813,31.5858,0.23621596466039133,30.8502,0.23853790205290945,28.9554,0.23248932772639788,77.587,0.23165615729378305,82.1325,0.23298760287513906,75.2364
houses,rotf,671155,653.9201,success,0.23368889149841818,29.9838,0.23415812238565378,27.1658,0.23484922332256533,30.2346,0.22742447195000437,75.0164,0.22770295545097444,71.443,0.22810273760785715,70.9102,0.23564197749802998,29.8684,0.23685536107871585,29.8391,0.23800739028806006,31.5583,0.2354752779403,78.6522,0.23562598414637334,77.5856,0.23600378376279554,69.8273
houses,rotf,131932,653.0034,success,0.23623546517086058,26.6161,0.23523963129333245,27.1959,0.23617142536720304,30.7841,0.22966121372851436,73.4851,0.2292917797014736,69.3487,0.23002374073487195,68.1946,0.2405811218634231,29.965,0.23980882303132064,28.7267,0.2402488374317172,30.2353,0.2366188149684539,78.3799,0.2366892055298688,83.0576,0.23653191767070822,75.4804
houses,rotf,365838,648.344,success,0.23245634243620714,28.6725,0.23230294209412408,30.6721,0.2340240342756552,27.0209,0.22997855137096465,66.0966,0.22937380763501,67.5956,0.23068014533119033,68.504,0.2379016540924991,30.5203,0.23845315238573783,29.9788,0.23761805990614207,30.5625,0.2343293931373084,81.5573,0.23401648013323384,80.6003,0.23408741155110133,75.513
houses,rotf,259178,684.1839,success,0.23540312446704328,25.3177,0.23340574818576162,28.168,0.23541357468033208,34.1795,0.2298844533935367,77.5636,0.22923258025013185,71.5478,0.22949904409650732,72.01,0.2370419872027023,35.8545,0.23729728130493635,35.3576,0.23647640318485727,32.7035,0.23454758069679663,82.4734,0.23523324049362046,85.6508,0.2342721374814034,72.796
house_16H,rotf,121958,1291.8092,success,0.6044256267368872,69.4442,0.6016849053611625,76.0107,0.5999733706275009,68.4974,0.5900429221733957,172.0309,0.5883918017509832,179.6822,0.5894478559479172,154.6084,0.6140512271363893,60.2621,0.6180000511288307,61.8695,0.6135486522110084,55.3798,0.5998406100646061,124.2987,0.6019322938003202,108.8523,0.6034574334902371,107.2517
house_16H,rotf,671155,1285.0462,success,0.5962791819172829,76.4708,0.591764933323656,69.4425,0.5892013359553763,66.3872,0.5828137269142476,177.7326,0.5825644785018858,181.1726,0.5804579004012438,151.2427,0.6020478495579348,60.9071,0.5960730070514005,61.059,0.6044789143513914,59.1066,0.598889600220467,111.6371,0.5941415890618118,107.3615,0.5936328702402397,106.4172
house_16H,rotf,131932,1276.7072,success,0.5944477529858626,79.7929,0.5927252661002187,67.7041,0.5936839800908106,65.46,0.5804187358084131,172.3029,0.580212335085947,172.0979,0.5805846839808743,160.4378,0.6080626548789959,55.0731,0.6128648767960464,56.6,0.6126663190821953,52.9913,0.5999993041317259,131.8023,0.5991192475439622,100.9357,0.6000520192401786,106.5634
house_16H,rotf,365838,1303.7924,success,0.6014375506460002,70.757,0.5977042264860194,77.0733,0.5983663268663636,70.9561,0.5869606308740096,175.4142,0.5842904851738987,179.9332,0.5833915280578807,154.1646,0.6092932053104275,59.0553,0.6073989989208509,57.4639,0.6209564369126283,57.8403,0.5919529609837192,126.3866,0.5907011825782922,114.9371,0.5985718447789933,105.5352
house_16H,rotf,259178,1278.4995,success,0.6016267848171425,74.2103,0.6048352598816085,69.5363,0.6055590700858562,71.4529,0.5932005733633537,174.9353,0.5957187746089189,177.9249,0.592594137434181,156.4691,0.6136231911275277,60.3021,0.6117163480356234,54.3707,0.610214962370775,56.961,0.6118102156531358,115.9539,0.6101617588588545,104.6739,0.6082404080075019,107.7811
diamonds,rotf,121958,1204.6372,success,0.2507402430101728,55.0514,0.2507257971585057,51.4001,0.25119231728388475,50.8952,0.24822170347655495,126.3194,0.24837258901439938,127.9296,0.2487831185727554,129.227,0.24881037699984287,73.8675,0.2485281432109582,64.982,0.24839681070060138,63.7277,0.24591130620830579,151.1817,0.24607313035779824,139.6342,0.24592808892899853,113.7269
diamonds,rotf,671155,1142.5861,success,0.2509895177475096,57.1067,0.2512850623905942,51.3155,0.2521967360147917,48.0486,0.24738026782053515,121.2378,0.2476578215167313,123.2657,0.24834059243719564,125.2341,0.2500755005692207,64.6048,0.2502197195047989,60.235,0.2507575247385976,51.5741,0.24667637572038267,139.8851,0.24670356457385498,128.312,0.24719588688987482,114.9529
diamonds,rotf,131932,1196.8492,success,0.24982751811034545,55.9917,0.24992962930069793,50.4792,0.25030198084430694,50.8422,0.24750811723820224,125.8752,0.24789330257648548,128.4267,0.24824414132820075,129.2339,0.24767866180418396,72.148,0.24762605940050883,63.9007,0.24766904774480758,61.2399,0.2454822898134542,152.6052,0.24517513294307944,140.114,0.24521071432359295,108.8557
diamonds,rotf,365838,1193.3183,success,0.25184050104653394,51.5092,0.25286441755551614,54.4605,0.25283004335221676,55.9996,0.2485919364804822,129.1692,0.24905950500585758,128.1317,0.24892010060884506,126.0243,0.24914868564734804,68.1118,0.24923415409318772,63.4981,0.2497250854951988,61.7982,0.24622031122019836,150.3417,0.24647790593121352,126.2742,0.24671915257559504,118.4859
diamonds,rotf,259178,1129.3964,success,0.25101459261125975,53.5787,0.251746600931196,49.2317,0.25184849924199915,48.0728,0.24820360818164663,119.3457,0.24876965487754912,121.8513,0.2489631297409868,123.9738,0.24996837965061225,62.0313,0.2498329771050477,58.7206,0.2498566966120267,57.2464,0.24669298920582364,144.3195,0.24654352956741168,132.2723,0.2466341501414785,106.4541
