dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
diamonds,et,121958,135.3834,success,0.10329706570998891,15.5811,0.12917045613031417,7.501,0.09746940742471964,29.517,0.10135014440417074,14.3127,0.09526039009577092,35.3148,0.09652140149082773,16.0877
diamonds,et,671155,133.1506,success,0.1026197097178836,17.3955,0.12994636695439932,7.1519,0.09700122299263565,26.5708,0.10123343396939,16.9284,0.09501575203974343,31.5049,0.09629895895081347,17.9312
diamonds,et,131932,133.2811,success,0.10289642900204148,14.5158,0.1276779666546667,7.2929,0.09706007919932168,27.1394,0.1006783810730832,14.8058,0.09488060712511387,37.5524,0.09628946696007211,16.7936
diamonds,et,365838,128.4339,success,0.1034068329991759,18.1014,0.1338705800938281,9.4716,0.09732019314838268,28.4029,0.10146131777102596,11.8781,0.09509653912856053,26.7357,0.09620850317269898,17.1021
diamonds,et,259178,134.3449,success,0.10316275131060189,18.8145,0.13233740851063483,6.841,0.0974476822721761,26.3316,0.10086538181710913,14.5347,0.09494122438974152,33.2687,0.0957578231795216,18.6105
Mercedes_Benz_Greener_Manufacturing,et,121958,147.1541,success,9.929526595152359,11.9858,8.570870446082571,5.8546,10.570969768456495,32.305,8.81174467303373,22.3153,11.669016061383479,45.0422,9.424537506561668,26.6245
Mercedes_Benz_Greener_Manufacturing,et,671155,138.9586,success,9.342028652106022,13.084,8.532498471271612,6.3474,9.641880740161646,33.9497,8.782718939978707,16.6987,11.00657127044108,41.0619,9.392370463972908,25.5066
Mercedes_Benz_Greener_Manufacturing,et,131932,138.3727,success,9.366429273529734,12.0859,8.52855920797744,7.3848,10.024881527484025,33.4861,8.796420930901483,17.6022,11.349534585719164,40.2352,9.487173965151923,24.1007
Mercedes_Benz_Greener_Manufacturing,et,365838,135.6482,success,9.490613549001651,11.3352,8.566834492151576,6.2118,9.970964943774836,33.1673,8.883615636813738,17.2447,11.376410536009068,43.6068,9.464881697701829,21.6144
Mercedes_Benz_Greener_Manufacturing,et,259178,140.779,success,9.67387225483783,11.928,8.604848858891385,7.0338,10.484469476501358,34.3074,8.82691897410196,21.2288,11.626305240490957,39.2711,9.37716373116213,24.6928
Brazilian_houses,et,121958,29.7288,success,0.10697922377295326,3.2288,0.18593635004842338,1.1428,0.09512589241929782,4.9011,0.1214216773060683,2.5689,0.08068413972729475,8.4997,0.10097753675644551,3.6838
