dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
AluminiumConcentration,et,259178,88.3781,success,292.2436034489361,1.635,297.06138352597196,0.8195,305.23140039961163,22.6453,296.9762432615267,6.6503,306.2056083572122,43.5502,303.9193688047176,12.2599
AppliancesEnergy,et,121958,23.6628,success,4.258013583637628,0.5974,4.197402804786473,0.3494,4.3029118909183595,6.1523,4.222195604644696,1.587,4.386890852166773,12.0223,4.377629469860738,2.794
AppliancesEnergy,et,671155,24.9901,success,4.433306569494655,0.5663,4.291650109490627,0.365,4.54605440646806,6.1902,4.302480579258232,1.5741,4.411094810497613,11.9654,4.276819121948663,2.7959
AppliancesEnergy,et,131932,23.783,success,4.917984405662871,0.5472,4.789895163125948,0.3451,4.89802791359375,6.2396,4.940049286024355,1.6546,4.869874097024595,11.9787,5.0418219836873295,2.8564
AppliancesEnergy,et,365838,24.0727,success,4.130376778197944,0.565,4.060292655795887,0.3584,4.076615080446161,6.3713,4.1001718094381046,1.5794,4.170903229093991,12.2618,4.127242930260255,2.7788
AppliancesEnergy,et,259178,24.9152,success,4.4920105158552905,0.5508,4.4955285018100035,0.3486,4.469696090870152,6.2633,4.517961352876098,1.5575,4.498262853548632,11.9168,4.404369030104179,2.7564
BarCrawl6min,et,121958,9.5249,success,0.054668768788544396,0.4487,0.05514160323237574,0.2944,0.056436298064573065,2.313,0.055743030334083545,0.7582,0.05531590975271337,4.2804,0.05536334150850316,1.2364
BarCrawl6min,et,671155,9.4989,success,0.052937642874615554,0.4381,0.057451184220802066,0.2809,0.057443508737607764,2.3135,0.05433570628199027,0.7897,0.05488361477036019,4.2141,0.054212573508189844,1.2678
BarCrawl6min,et,131932,9.8685,success,0.04956661631034107,0.4373,0.05539950872012634,0.2804,0.05166278651877532,2.3106,0.0519187936262421,0.7692,0.052790334537272644,4.5373,0.051398751676016576,1.3087
BarCrawl6min,et,365838,9.5576,success,0.052686967487626524,0.4558,0.05582667845839064,0.3005,0.05357304236047961,2.3696,0.053954051229149085,0.762,0.05384214615538841,4.2333,0.05286996287741628,1.2395
BarCrawl6min,et,259178,9.3882,success,0.051542638871660475,0.4332,0.05627277920046697,0.2842,0.05515171585282094,2.3119,0.052839131661852286,0.7385,0.054382196885158586,4.2176,0.05342947649231566,1.2054
BeijingIntAirportPM25Quality,et,121958,13.5775,success,54.57284329467424,0.8975,56.8810738244705,0.4367,53.47989397056127,2.9614,54.552470198214415,1.0484,54.75331124270037,5.1211,54.05520836971787,1.6915
BeijingIntAirportPM25Quality,et,671155,14.6125,success,55.30049813905212,0.874,57.0653535588088,0.4221,55.22652909877212,2.8647,55.72930473221589,1.022,55.10121266442619,5.1381,55.148194635884884,1.6874
BeijingIntAirportPM25Quality,et,131932,12.5259,success,54.350219569538346,0.9107,56.50748923973128,0.4411,55.09947998019042,2.8638,54.818772458748356,1.0231,55.82635761432647,5.1419,54.787431544448616,1.7128
BeijingIntAirportPM25Quality,et,365838,12.4822,success,54.09926930941102,0.8962,56.373941975462884,0.4274,54.803860302423054,2.8249,54.441630841969534,1.0159,54.68280919439852,5.1695,54.736335722856005,1.7147
BeijingIntAirportPM25Quality,et,259178,13.1779,success,56.2027507464877,0.9111,56.72517221757912,0.4427,55.85284058217678,2.9092,55.6120037333601,1.0298,56.149112452271005,5.2462,55.03246798697692,1.7365
BinanceCoinSentiment,et,121958,2.1897,success,0.36586333763745754,0.3155,0.35090712635197424,0.2273,0.36922027727753653,0.4029,0.35515329498912546,0.2521,0.36576335864214155,0.566,0.34972752011361896,0.2869
BinanceCoinSentiment,et,671155,2.3116,success,0.35597645142681816,0.2863,0.3388466677291704,0.3233,0.355419022241044,0.42,0.34197752834808376,0.2937,0.3635850657469491,0.5845,0.34646226331701735,0.2986
BinanceCoinSentiment,et,131932,2.3656,success,0.3701600172958412,0.4236,0.3370880757789128,0.2401,0.3686241223445467,0.4266,0.3413334362481837,0.2576,0.3611160187910362,0.5983,0.33944384383328324,0.2973
BinanceCoinSentiment,et,365838,2.1536,success,0.36240449304159633,0.2803,0.334995764011598,0.2267,0.3636878223026952,0.4049,0.33826083625146347,0.2504,0.3661839303713357,0.5737,0.339739120187773,0.3152
BinanceCoinSentiment,et,259178,2.1485,success,0.36166030128288057,0.284,0.34407327589808556,0.2315,0.36384598415129016,0.4027,0.3454796299965863,0.2518,0.36446591242941034,0.5728,0.3510597776756789,0.3019
BitcoinSentiment,et,121958,2.3609,success,0.18400647769626433,0.3018,0.17543908444257297,0.2314,0.18237376577788336,0.4564,0.1760591587193543,0.2687,0.1825169082623115,0.6829,0.1769697786807379,0.3152
BitcoinSentiment,et,671155,2.3422,success,0.1872081687526208,0.2987,0.17573794004387935,0.2326,0.18934389639701318,0.4539,0.17833585804581728,0.2852,0.1879231675853319,0.6565,0.18090467166017185,0.311
BitcoinSentiment,et,131932,2.3725,success,0.18305231888860884,0.2991,0.17405292014609908,0.2309,0.1812200112315894,0.4803,0.175621367277251,0.268,0.1811166135143294,0.6787,0.18014352550194204,0.3122
BitcoinSentiment,et,365838,2.4051,success,0.1768443258040592,0.2998,0.17290404808195636,0.2324,0.17922347360346103,0.4617,0.17327297630465419,0.2725,0.1779167764362526,0.6752,0.17153603437535836,0.3143
BitcoinSentiment,et,259178,2.5444,success,0.181279186566801,0.3558,0.17152027539281903,0.2512,0.1802593478593031,0.5621,0.17452831490612222,0.2668,0.18454280220708827,0.6759,0.1749882245702332,0.3178
BoronConcentration,et,121958,87.5575,success,2.4412838678911117,1.5032,2.14211797849114,0.8757,3.3849345857561914,19.5638,2.098586877120692,7.0634,3.7728829785765226,37.6064,2.0926922178720138,13.1568
BoronConcentration,et,671155,80.7992,success,2.460420957622493,1.4495,2.3016693330326397,0.8703,2.7617555764422264,19.3623,2.403174571039616,7.1022,3.031377774481408,38.0959,2.396081989831968,13.4041
BoronConcentration,et,131932,80.7086,success,2.679489184312471,1.4105,2.308928320303257,0.8491,2.9866782320168483,19.4462,2.3550520672691344,7.1632,3.463076844296033,37.7226,2.3151701739145434,13.6544
BoronConcentration,et,365838,79.063,success,2.215125363113008,1.4564,2.1570755900941223,0.8234,2.59048080545126,19.3038,2.194942936253065,6.8337,2.416988535364623,37.345,2.1692665976902448,12.8682
BoronConcentration,et,259178,89.1142,success,2.880520070411689,1.589,2.3664010778858473,0.9341,2.4847559454084265,19.8005,2.3037218857499044,7.3555,2.4891047498538272,37.64,2.2859231195097203,14.0176
CalciumConcentration,et,121958,85.6564,success,2970.1640923813907,1.6209,3162.4992200168763,0.8301,3246.1387561561437,21.3056,3048.2112132437665,6.6976,3134.8050548608408,41.5334,3035.081669847083,12.8332
CalciumConcentration,et,671155,87.4207,success,3277.5858056600414,1.6182,3172.544745616107,0.8557,3018.2090098077915,21.0689,2976.3903432127977,6.4644,3284.4813010503967,41.1062,3020.120929297862,12.4116
CalciumConcentration,et,131932,103.6204,success,2826.9292440752615,1.6194,2985.2748490568706,0.8301,2665.100662090731,21.5684,2895.267948567789,6.8029,2586.042475998795,41.8693,2801.937145785818,13.3319
CalciumConcentration,et,365838,95.4717,success,3094.352244254345,1.6134,3019.4941378839308,0.7866,2748.053843588403,21.1584,2861.3683593934243,6.663,2792.186328492307,41.5699,2796.389809981036,12.5007
CalciumConcentration,et,259178,92.0618,success,3361.6306141195073,1.6452,3150.97368760977,0.9501,3266.4781346384225,21.1891,3084.5111540938688,6.7276,3106.1179546914154,41.8113,3081.0608136292394,12.8591
CardanoSentiment,et,121958,1.6693,success,0.2841680908915642,0.2392,0.27301581749391796,0.2254,0.2922795833797242,0.2821,0.2767454640521458,0.2296,0.2886998722980228,0.3461,0.2797782750775373,0.2432
CardanoSentiment,et,671155,1.6524,success,0.2761166991001154,0.2388,0.2746284944020522,0.2155,0.2851272503214008,0.2811,0.2806824381006303,0.2234,0.2980922929234242,0.3609,0.2845864441961596,0.2336
CardanoSentiment,et,131932,1.6486,success,0.27388539891329583,0.2356,0.2827378609754913,0.2196,0.2805896130645826,0.2856,0.2854203289111208,0.2201,0.2847466600439094,0.3452,0.2880377709291555,0.2348
