dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
first-order-theorem-proving,rotf,259178,1125.5714,success,0.5942589327586923,48.0838,0.5949850502316175,46.2918,0.5917166806171453,47.4375,0.5980742402925445,117.9945,0.6013429067257138,118.1077,0.5966208180719054,119.6181,0.589173538019507,53.6916,0.5917175710732371,53.7432,0.5857224270271232,53.2872,0.598981318231198,131.2327,0.5997079304019519,133.9585,0.6020689252590733,132.203
banknote-authentication,rotf,121958,14.9803,success,0.9991889699918897,0.7834,0.9983779399837793,0.8643,0.9975688784951062,1.0469,0.9991889699918897,1.8795,0.9983779399837793,1.9102,0.9983779399837793,1.8731,1.0,0.6045,1.0,0.6308,1.0,0.6195,1.0,1.4181,1.0,1.5295,1.0,1.4737
banknote-authentication,rotf,671155,14.2362,success,1.0,0.6745,1.0,0.6813,1.0,0.7108,1.0,1.5773,1.0,1.5729,1.0,1.7425,1.0,0.6496,1.0,1.0559,1.0,0.6921,1.0,1.4616,1.0,1.466,1.0,1.5737
banknote-authentication,rotf,131932,13.9624,success,1.0,0.6385,1.0,0.7798,1.0,0.6876,1.0,1.5817,1.0,1.8223,1.0,1.5976,1.0,0.5978,1.0,0.6718,1.0,0.6447,1.0,1.6084,1.0,1.5405,1.0,1.3796
banknote-authentication,rotf,365838,13.8267,success,1.0,0.6519,1.0,0.6694,1.0,0.8395,1.0,1.8985,1.0,1.8744,1.0,1.5388,1.0,0.7039,1.0,0.6381,1.0,0.5501,1.0,1.3511,1.0,1.3756,1.0,1.3742
banknote-authentication,rotf,259178,13.3904,success,1.0,0.6547,1.0,0.6712,0.9991889699918897,0.6795,1.0,1.6065,1.0,1.5292,1.0,1.567,1.0,0.5867,1.0,0.5881,1.0,0.526,1.0,1.3675,1.0,1.4278,1.0,1.7521
blood-transfusion-service-center,rotf,121958,12.7925,success,0.7474272486772486,0.7414,0.7488888888888888,0.5843,0.7474074074074074,0.5785,0.7414682539682539,1.346,0.7429497354497355,1.3642,0.7518452380952381,1.3792,0.7503769841269842,0.5596,0.7548544973544974,0.5638,0.7533597883597883,0.812,0.7503968253968254,1.5325,0.750383597883598,1.3346,0.7593121693121693,1.3505
blood-transfusion-service-center,rotf,671155,13.8432,success,0.7667063492063493,0.6114,0.754834656084656,0.724,0.7474074074074074,0.7598,0.7681878306878307,1.4528,0.7592989417989418,1.6057,0.7548478835978836,1.6126,0.768207671957672,0.5911,0.7608002645502645,0.581,0.7577910052910054,0.7896,0.7667261904761905,1.4679,0.7622486772486772,1.9379,0.7652447089947089,1.381
blood-transfusion-service-center,rotf,131932,12.8083,success,0.7652182539682539,0.5785,0.7563227513227514,0.6202,0.7563029100529101,0.564,0.7637433862433863,1.4619,0.7548412698412698,1.5394,0.7518915343915343,1.4974,0.7593121693121693,0.5776,0.7548544973544974,0.6169,0.7563095238095238,0.5958,0.7548743386243387,1.4122,0.7592989417989419,1.3537,0.7488955026455026,1.6683
blood-transfusion-service-center,rotf,365838,14.1928,success,0.7756084656084656,0.6011,0.7681746031746032,0.7059,0.759265873015873,0.6117,0.7696626984126983,1.5043,0.7637301587301587,1.4787,0.7637169312169313,1.4996,0.7622552910052911,0.5854,0.7592857142857142,0.5597,0.7607473544973545,0.5705,0.7652248677248678,1.3183,0.7771031746031746,1.9145,0.7592857142857143,2.2101
