dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
CalciumConcentration,rf,121958,344.9199,success,3089.8311662828687,3.4539,3038.1377888350085,2.3216,2980.179347617274,68.638,2759.273819886525,39.2519,2972.6871968324394,135.5282,2768.8347089052645,78.1064
CalciumConcentration,rf,671155,326.3203,success,3200.0117675733454,3.4534,3004.826865724233,2.2579,3332.1727461134365,67.0515,3140.8633275990105,39.0403,3352.605410229868,134.8145,3155.953029641381,78.4643
CalciumConcentration,rf,131932,365.7092,success,2863.251575441498,3.4851,2880.87176188563,2.2451,2945.8741918816872,67.1263,2728.7521201452623,39.2894,2960.2212753913723,135.1147,2722.8875039356817,78.3723
CalciumConcentration,rf,365838,364.7293,success,2891.523011747609,3.5107,2913.490605083738,2.266,2762.654080351527,67.1774,2785.5633284537266,39.3455,2860.7322640500784,138.518,2756.3342554752803,77.6542
CalciumConcentration,rf,259178,348.1707,success,3150.0062362467233,3.4373,3045.0418403030512,2.2622,3288.5857077563546,67.5274,2960.968157628508,39.5192,3374.1293960763783,138.2759,2971.028638184114,78.2336
CardanoSentiment,rf,121958,2.714,success,0.2805406210996599,0.366,0.287941731581261,0.3445,0.2789572145734385,0.4556,0.2852001045140386,0.3711,0.2931634925917896,0.5662,0.2893432177446833,0.4078
CardanoSentiment,rf,671155,2.6536,success,0.2812600730015048,0.3679,0.2784853122228114,0.3406,0.2841898586342592,0.4613,0.2885455265009274,0.3689,0.28854419746399995,0.5661,0.28853882352115784,0.4075
CardanoSentiment,rf,131932,2.6552,success,0.2892988564289263,0.3713,0.2882661533657865,0.3402,0.29410292441022384,0.4539,0.2898040479872819,0.3681,0.2963956624388347,0.5644,0.2971741368144268,0.4123
CardanoSentiment,rf,365838,2.6335,success,0.2803521969424272,0.3636,0.2849988597778674,0.3353,0.28045672204496386,0.4502,0.2867529654252669,0.3647,0.2899313600413536,0.5593,0.2896889927887811,0.406
CardanoSentiment,rf,259178,2.7133,success,0.2858780523250153,0.3732,0.2776863719392055,0.3451,0.2908672873079757,0.4581,0.28858124026134885,0.3718,0.3031186413783305,0.6014,0.29374697006766987,0.4174
ChilledWaterPredictor,rf,121958,46.7101,success,2968.371865536517,1.1746,2927.5462633832885,0.7212,3151.962279046505,10.0405,2945.2347961766504,4.9765,3210.2521644115564,19.696,2972.9094805109708,9.7543
ChilledWaterPredictor,rf,671155,47.9682,success,3012.879088617821,1.189,3002.0650385640292,0.7277,3243.857096068763,10.3758,3072.7532446049195,5.1413,3422.4780308300233,20.1642,3076.5533419027142,10.0186
ChilledWaterPredictor,rf,131932,47.9793,success,3137.0758855881954,1.1909,2980.578154005872,0.7455,3315.90507176201,10.2615,3003.1599018583383,5.1194,3536.7569937301055,20.3598,3041.925627541957,9.9376
ChilledWaterPredictor,rf,365838,47.9374,success,2959.268030641642,1.1891,2995.3991701234177,0.7379,3213.787692419473,10.2146,3019.526706793122,5.1301,3469.0120249060674,20.0361,3026.4694274295894,10.0186
ChilledWaterPredictor,rf,259178,47.4748,success,2967.499626932682,1.2014,2993.3650657823914,0.7548,3161.134263806729,10.1236,3009.762436002957,5.149,3343.442592392895,19.807,3007.7061332878197,9.845
CopperConcentration,rf,121958,293.7019,success,1.8742181554873634,3.2695,1.7868789520189254,2.0885,1.9707429007541022,61.3906,1.8166713607007612,34.7329,1.9175386256000166,121.8496,1.8318360534718394,69.2731
CopperConcentration,rf,671155,300.774,success,1.8705289625544361,3.2566,1.791808728747563,2.0992,1.8977327156724735,63.2767,1.85429391315622,35.4811,1.9209130556569407,124.1913,1.8625307105212279,71.3574
CopperConcentration,rf,131932,291.995,success,1.7964997533455727,3.2041,1.7516995012470302,2.0782,1.8271973943359805,61.5504,1.755498786940665,34.7639,1.7913665526610234,121.4621,1.770683732119805,67.8337
CopperConcentration,rf,365838,294.7226,success,1.785529040402432,3.3176,1.7236015187608007,2.0636,1.8362809297640226,61.3101,1.7580912426272732,35.2591,1.8258210608376004,122.5512,1.7769227613660228,69.0982
CopperConcentration,rf,259178,317.0368,success,1.8097718863060914,3.2618,1.7610042824305931,2.0999,1.8416931512871593,62.7155,1.757395824488091,35.2297,1.792595283186947,123.5454,1.7668127182391256,69.5094
