dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
AluminiumConcentration,obliquert,259178,11449.4285,success,280.5331684964751,48.6272,279.1210541467347,9.0918,273.0027901891662,9803.7346,265.2329661307892,1065.2455
AppliancesEnergy,obliquert,121958,7920.1652,success,4.158175696910159,16.3896,4.112250083636744,2.471,3.1004341198984253,4772.1188,3.221774065620863,716.4882
AppliancesEnergy,obliquert,671155,7754.2813,success,4.185227960597673,16.5259,4.026072479605393,2.5226,3.0464355972069175,4717.715,3.0666273006168416,679.5151
AppliancesEnergy,obliquert,131932,5752.5324,success,4.64035815963494,16.5047,4.547384615630393,2.507,3.908306194552427,4658.4913,3.6494455360324234,709.9809
AppliancesEnergy,obliquert,365838,5962.0564,success,3.968079323630773,17.0363,3.942749134782261,2.7193,3.2017598903074997,4865.7327,3.1938596241277097,705.1141
AppliancesEnergy,obliquert,259178,6059.761,success,4.329909753254938,17.1765,4.379324174972338,2.6679,3.1458384632459233,4942.6274,3.1037151009548523,725.2966
BarCrawl6min,obliquert,121958,510.2434,success,0.05194109852537138,3.6349,0.054545177332727866,0.7412,0.05355561625299954,431.3983,0.05337777556505619,72.5077
BarCrawl6min,obliquert,671155,536.5844,success,0.05339492890333527,3.7131,0.05397072564881528,0.7401,0.05215515126980668,429.4506,0.05026684515403992,67.316
BarCrawl6min,obliquert,131932,751.2398,success,0.05074784399643501,3.5063,0.051497650116160594,0.7364,0.05065457550752725,431.7692,0.05068588844293701,70.6545
BarCrawl6min,obliquert,365838,517.2943,success,0.051854544752983976,3.7507,0.052630573510417666,0.7438,0.053712226836852756,439.7311,0.05440451420507047,71.1353
BarCrawl6min,obliquert,259178,667.6554,success,0.05326039913721662,3.6747,0.05319125650433162,0.7291,0.05265131581809024,379.9256,0.05305348277713151,61.6993
BeijingIntAirportPM25Quality,obliquert,121958,30.5487,success,54.812136273604956,1.9162,54.462909508289954,0.666,53.899661738155565,20.2987,53.457099781453195,4.8577
BeijingIntAirportPM25Quality,obliquert,671155,31.5317,success,55.02188829472096,1.9613,55.1018470935416,0.6956,54.73587703236018,20.3823,53.79741024399595,5.391
BeijingIntAirportPM25Quality,obliquert,131932,39.3378,success,55.998773313299374,1.9697,55.395239548186446,0.683,53.552441466697296,20.5166,53.557504342022554,5.5188
BeijingIntAirportPM25Quality,obliquert,365838,32.0115,success,54.80005672931318,1.9615,54.30483116567899,0.6996,54.88577199974054,20.726,54.18269183260228,5.5253
BeijingIntAirportPM25Quality,obliquert,259178,31.6464,success,55.676178296339856,1.9781,55.89384780777058,0.6902,55.37362739238639,20.4109,54.24244270781053,5.4286
BinanceCoinSentiment,obliquert,121958,1.8071,success,0.3538018232749907,0.1691,0.3402960999634548,0.2002,0.3437499594609072,0.7594,0.3465456876415429,0.3415
BinanceCoinSentiment,obliquert,671155,1.7547,success,0.3460869912986296,0.2571,0.3357456030640613,0.1956,0.34655591875476915,0.7782,0.3343720811322632,0.3417
BinanceCoinSentiment,obliquert,131932,1.6587,success,0.346613496105376,0.258,0.33210626179026653,0.196,0.34530841407870466,0.7588,0.3359242772390651,0.356
BinanceCoinSentiment,obliquert,365838,1.6383,success,0.34239055740646324,0.259,0.33629324142205785,0.1937,0.3585860833828138,0.7526,0.33901451743277417,0.3432
BinanceCoinSentiment,obliquert,259178,1.6275,success,0.3449525722749118,0.2586,0.3391423255659906,0.2006,0.3552633829399134,0.7448,0.33982748260694945,0.335
