dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
vowel,4,6.4625,success,0.9382716049382717,0.7306,0.8731762065095398,0.6501,0.9102132435465768,1.0119,0.8226711560044894,0.8908,0.8832772166105499,1.5288,0.77665544332211,1.3142
analcatdata_authorship,0,6.011,success,0.9880952380952381,0.613,0.9894179894179894,0.5714,0.978835978835979,0.9917,0.9695767195767195,0.8917,0.9708994708994708,1.4352,0.9563492063492064,1.2447
analcatdata_authorship,1,6.0087,success,0.9907407407407408,0.6061,0.9894179894179894,0.5628,0.9748677248677248,0.9809,0.9656084656084656,0.8801,0.9642857142857143,1.4455,0.9563492063492064,1.2574
analcatdata_authorship,2,5.911,success,0.9920634920634921,0.5935,0.9894179894179894,0.5488,0.9775132275132274,0.9727,0.9682539682539683,0.8714,0.9669312169312169,1.4135,0.9537037037037036,1.2401
analcatdata_authorship,3,5.9894,success,0.9894179894179894,0.609,0.9894179894179894,0.5569,0.9775132275132274,0.9816,0.9629629629629629,0.8639,0.9682539682539683,1.4475,0.9563492063492064,1.2486
analcatdata_authorship,4,6.0792,success,0.9867724867724869,0.6147,0.9841269841269842,0.5717,0.9735449735449735,1.0105,0.9629629629629629,0.8834,0.9722222222222222,1.448,0.958994708994709,1.2625
analcatdata_dmft,0,3.22,success,0.18688981868898188,0.5097,0.21059972105997213,0.4386,0.18131101813110181,0.5291,0.20223152022315202,0.4637,0.1924686192468619,0.5819,0.19386331938633194,0.5043
analcatdata_dmft,1,3.4915,success,0.19386331938633194,0.539,0.1924686192468619,0.479,0.18688981868898188,0.5674,0.18828451882845187,0.5015,0.18549511854951184,0.619,0.18549511854951184,0.5477
analcatdata_dmft,2,3.3374,success,0.18549511854951187,0.5192,0.22036262203626222,0.4562,0.18410041841004185,0.5454,0.20362622036262204,0.4864,0.18410041841004185,0.599,0.200836820083682,0.5316
analcatdata_dmft,3,3.485,success,0.20362622036262204,0.544,0.19386331938633194,0.4767,0.19525801952580193,0.5705,0.18967921896792192,0.501,0.19804741980474197,0.6163,0.200836820083682,0.5401
analcatdata_dmft,4,3.3168,success,0.19804741980474197,0.5219,0.22036262203626222,0.4521,0.20223152022315202,0.5433,0.19804741980474197,0.4842,0.20362622036262204,0.5977,0.20223152022315202,0.5194
pc4,0,6.9241,success,0.8963494700618928,0.6959,0.9024447161182687,0.6354,0.9024429746193953,1.1114,0.894061140542442,0.9675,0.9001616110954377,1.7303,0.8994023175867004,1.4862
pc4,1,7.125,success,0.8986325750847239,0.7137,0.8925390705272215,0.6469,0.9047330456377195,1.1082,0.9055027881396961,0.9806,0.9009261291007945,1.706,0.8986395410802169,1.479
pc4,2,7.4808,success,0.8971122465683764,0.6833,0.8963425040663999,0.6298,0.9070126676628041,1.0955,0.8971035390740102,0.9799,0.9085347376780247,1.7219,0.9009104556109353,1.4901
pc4,3,7.222,success,0.908536479176898,0.7196,0.8978645740816206,0.6516,0.9153892772431376,1.1149,0.9108282916940952,0.9691,0.9077667366749212,1.72,0.9031953021326395,1.4956
pc4,4,7.505,success,0.8993866440968413,0.6929,0.8955745030632966,0.637,0.8986203845926112,1.0906,0.8940454670525829,0.9678,0.9001459376055783,1.7333,0.8887147390015638,1.4968
pc3,0,9.3609,success,0.9025628876375146,0.799,0.8961617431766685,0.7199,0.8983000139716557,1.4644,0.8954479738061827,1.2487,0.9004306914754676,2.6022,0.8947372417521672,2.1385
