dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
isolet,rotf,671155,9564.9592,success,3.102357011023552,576.2722,3.148900725065421,572.9862,3.1196855195878803,478.9473,3.0134672808155423,949.2692,3.0192349280427044,1111.9856,3.0256333375317026,1212.4325,3.073080215976447,359.6285,3.090212818199337,395.897,3.090450113195953,431.5899,2.9770280850939126,893.4972,2.9777117294042568,967.9229,2.9660363719812075,1034.7389
isolet,rotf,131932,9528.4188,success,3.1251415847179644,573.1178,3.123776971267666,539.1942,3.134085737239762,491.1904,3.0238331338661624,966.6528,3.039624316074495,1143.7659,3.0521838672863235,1209.209,3.079886373546527,358.7203,3.1265618757000198,405.1542,3.127599814855239,434.1073,3.0114928715979556,887.1755,3.0177786564398494,977.421,3.013780494791773,1038.5147
isolet,rotf,365838,9424.8065,success,3.1026782175581684,569.4009,3.1314701508125418,569.1065,3.1291571861021708,472.2859,2.9987897947485638,934.2959,3.0195623542515695,1100.8418,3.0215104028444437,1198.4602,3.045831842216792,357.3098,3.0749900161163892,393.1161,3.098701192273515,422.8689,2.976053010067913,894.3508,2.9812926412222027,972.7856,3.011716248642145,1044.4687
isolet,rotf,259178,9257.7366,success,3.091831674151209,570.2713,3.1281706041846427,558.7215,3.1008676916474456,485.766,2.9906666887109963,936.2868,2.9943639837396305,1018.2593,3.0013295177402632,1115.2039,3.1441542231439037,357.0082,3.124921823369243,392.3676,3.114659125194759,405.0957,3.0188021199445694,885.4706,2.9959126769771314,944.8656,2.986085633957673,1017.0266
wine_quality,rotf,121958,171.6265,success,0.624203325873876,7.7173,0.6204108381184876,7.6589,0.6221792613579143,7.5651,0.6126779277613789,18.4327,0.6114554565095783,18.535,0.6134113298341591,18.6123,0.6246422842294799,8.1485,0.6227093437091559,8.1878,0.6219265224444753,8.2292,0.6133500710158931,19.772,0.6127177313318507,19.663,0.6129238009735722,19.771
wine_quality,rotf,671155,167.1286,success,0.6263965759019342,7.3253,0.6307014526755018,7.3448,0.6340423018960992,7.3407,0.619536961521066,18.2363,0.6217712416869449,18.3355,0.6208069276388466,18.3819,0.6279385252986951,7.6958,0.626122047107284,7.7487,0.6263280209998537,7.7744,0.6200319504456306,19.0492,0.6188261458842012,19.0475,0.6174652150453549,19.1574
wine_quality,rotf,131932,165.1919,success,0.6292575941762087,7.1191,0.6276366760792212,7.3812,0.6314215404791185,7.4624,0.6199745650260744,18.3396,0.6199922614428365,18.3135,0.6206465123069939,18.5223,0.6283369099617094,7.417,0.6264650189122548,7.3398,0.628677974002764,7.3344,0.6204953299376345,18.8067,0.6177641124029374,18.7851,0.6197180770810219,18.8139
wine_quality,rotf,365838,168.6012,success,0.6253830238095123,7.3994,0.6284894523766166,7.3596,0.6270027949789866,7.4277,0.6164266352301392,18.1702,0.6184963099499675,18.2412,0.6164245521923432,18.6438,0.6301232461859733,8.0552,0.6318731814215914,8.0266,0.627507225515348,8.055,0.6170670489520313,19.3141,0.6179338270460706,19.3113,0.6168943634193605,19.3636
wine_quality,rotf,259178,170.0006,success,0.6166615492641428,7.4514,0.6177730247688116,7.4493,0.6224574437620536,7.4822,0.6104467034123989,18.3403,0.611339808332065,18.4391,0.6104007368653405,18.5107,0.6212977708465349,7.64,0.6190226285230732,7.6691,0.6215077872793239,7.7038,0.6114081064154769,19.5143,0.6094332405081389,19.8098,0.6118015669181452,19.7656
Ailerons,rotf,121958,839.8726,success,0.0001638919524965738,32.5518,0.00016346687817698664,32.7521,0.0001644380332505239,33.3785,0.00016146724219835771,82.1223,0.0001612152970069219,82.6635,0.00016155723266385544,84.3335,0.00016362094455805762,42.2257,0.00016417754742453184,42.2155,0.00016469800545313305,42.3182,0.00016105939989286008,104.5095,0.00016109053477941426,104.8429,0.0001612589901251647,99.5448
Ailerons,rotf,671155,851.2931,success,0.00016620292200409466,34.6309,0.0001664004427827296,33.3751,0.00016640654492194778,33.6623,0.00016309364401172316,82.8868,0.00016326792578535954,82.9049,0.0001634132548625081,83.5644,0.00016580393909172033,42.5545,0.0001658516029723947,42.2582,0.00016672816876755095,42.401,0.00016298152024076367,106.0632,0.0001624298028527149,104.9319,0.0001626955682950861,107.4211
Ailerons,rotf,131932,839.4426,success,0.00016491032990162573,32.5719,0.0001640958580872425,32.8462,0.00016552831133873896,33.1796,0.000162127000346063,82.6987,0.00016149320570336617,83.0473,0.00016218652117739113,83.2765,0.00016451964089502196,41.0272,0.00016511692468213323,42.3525,0.00016556185467829978,41.6692,0.00016145944923207607,104.3648,0.00016142342204495983,105.0036,0.00016209786979811284,103.5744
Ailerons,rotf,365838,833.4614,success,0.0001669707903218669,32.4638,0.00016669899734435487,32.7778,0.00016739688114835827,32.9264,0.00016426295884467478,81.2778,0.00016385285277003005,82.0003,0.00016438334624478871,82.4136,0.00016658793069497166,42.1883,0.00016590269807680155,42.2111,0.00016582646331188573,42.3867,0.00016284225985229375,104.372,0.0001630665128133727,104.5193,0.00016305958692021852,99.3336
Ailerons,rotf,259178,844.6248,success,0.00016546052207924106,33.599,0.00016568855028955415,33.5385,0.00016632300539692554,34.1593,0.00016278010396389734,82.9503,0.00016290532379489506,83.2893,0.00016310185708820618,83.1667,0.00016359367749893498,42.4206,0.000163991872869945,41.7232,0.0001639565894880645,41.8871,0.0001615340894499804,103.8709,0.0001613541404901703,104.7649,0.00016181684475863407,105.1639
houses,rotf,121958,554.2938,success,0.23164639931702416,23.2086,0.23233815712790076,23.2261,0.2339774137029941,23.3365,0.22864230398834398,58.0541,0.22898005037570188,58.0077,0.2295634224583393,58.6041,0.23773380725205198,26.1286,0.23725378670143624,26.0228,0.23816156834342084,26.0623,0.2327510020593341,66.6648,0.23196042912458506,68.2669,0.2333009163478954,66.459
houses,rotf,671155,545.0925,success,0.23339713216978397,23.3863,0.23421407399768898,23.3746,0.23461751905797937,23.2934,0.22740841703224876,58.0237,0.22771883657200634,58.2902,0.22804837834163538,58.0533,0.23623722968308236,24.8393,0.23669374537878532,25.04,0.237785931525429,24.9654,0.23573838650058734,64.5654,0.23548717249636852,65.3953,0.235851651456329,65.6532
houses,rotf,131932,558.1913,success,0.2361440640375221,23.4297,0.2352822853478256,23.4822,0.23633043745027463,23.7117,0.2296229170261905,59.2623,0.22926407705030138,58.5463,0.23003765542482033,58.6942,0.24057560020422056,25.825,0.24003784337159237,25.7779,0.23997612983208283,26.1751,0.23695536119059316,66.9881,0.23655762540574407,67.3148,0.2363428175769128,68.7465
houses,rotf,365838,557.2702,success,0.2325327703549238,22.6729,0.23243203564106985,23.2754,0.23424358171426726,23.2942,0.22987678859944616,58.7802,0.22959296399423854,58.6001,0.23081042475386251,57.9676,0.23778494171689726,26.6784,0.23838412769193637,27.0505,0.2371445716934341,26.6848,0.23437280655328627,67.6571,0.23418529892501885,67.1108,0.2339598631764684,66.9332
houses,rotf,259178,560.1662,success,0.23558706912076502,22.9034,0.23344460977647755,23.1879,0.2355504524320496,23.6535,0.22981238772259896,59.0813,0.22935391760334523,58.3228,0.22974821591151437,58.3055,0.23733130739638394,27.3993,0.23727020469002366,27.7346,0.23623231844831674,28.0019,0.23518436523861222,67.8792,0.23509779166288183,66.9709,0.23412832550359744,66.2782
house_16H,rotf,121958,1173.6048,success,0.6041002940102312,60.4604,0.6030220545659273,59.2582,0.602050297745985,59.4121,0.5883291357349153,146.3063,0.5896612422132622,147.5971,0.590754776604888,147.4098,0.6139145375932421,61.3225,0.6193796428749633,61.635,0.6128210335322124,61.9259,0.6011116037702339,113.4183,0.6013392058683081,101.5082,0.6021564613466488,101.0678
house_16H,rotf,671155,1179.522,success,0.5965217131615178,59.3852,0.5921202708476182,59.6239,0.5840703733465284,60.5155,0.5836411802958342,148.6812,0.5816730696869742,151.1816,0.5796449286139941,150.2906,0.6020439745918801,60.3835,0.5951944448813163,59.7839,0.6047893125596756,51.9881,0.5992245015298342,115.0945,0.5912285491181956,104.0432,0.5941162727795688,105.2418
house_16H,rotf,131932,1210.8455,success,0.5949484168066334,62.5826,0.5929578098634065,59.2873,0.5940910123441168,59.7251,0.5806650954835083,147.4473,0.5801475183713826,147.4589,0.5814054879058147,154.7089,0.6110765739576007,58.3783,0.6130356444600678,58.2552,0.6119455674048462,57.5822,0.6012360360720016,146.901,0.5979184750681005,100.9191,0.5986544252006358,99.0659
house_16H,rotf,365838,1245.6533,success,0.6038517153668448,63.3133,0.5998857007052769,60.5957,0.5955083241797047,61.6667,0.588512887976195,154.9344,0.5854621273835429,151.6302,0.5831440751807583,150.2432,0.6103258994472716,62.5452,0.6111343594491011,63.8481,0.6200639542718367,62.5988,0.5925267608859587,151.4028,0.5919630396020249,106.3793,0.5984226528287031,104.2659
house_16H,rotf,259178,1162.1505,success,0.6044043161940361,59.1674,0.6054388520465456,59.4026,0.6059150864883017,59.5732,0.5945224440585771,148.0114,0.5964087857990225,147.6047,0.5934300224224748,148.0386,0.6115353378002139,61.1189,0.6123154116119665,54.3328,0.6063588185355997,40.8166,0.6117632850334113,110.1718,0.6103358225221006,121.3683,0.6052550619930205,100.242
diamonds,rotf,121958,1102.8875,success,0.2507402430101728,43.8367,0.2507257971585057,44.2214,0.25119231728388475,44.5056,0.24822170347655495,109.7264,0.24837258901439938,110.261,0.2487831185727554,110.6426,0.24870037544053214,66.6448,0.24808084801922406,66.5553,0.24831588956459275,66.5989,0.24595837926981948,157.958,0.24568350711991827,121.1843,0.24594989740113815,106.5678
diamonds,rotf,671155,1083.2439,success,0.2509895177475096,43.5751,0.2512850623905942,43.5321,0.2521967360147917,43.4432,0.24738026782053515,109.1216,0.24765790178354533,109.051,0.24834059243719564,109.7376,0.25007459679435495,56.6462,0.2504780817308177,56.4355,0.2503985216869025,56.5009,0.24663816637140792,139.8281,0.2467625495427194,131.7983,0.2471624000710039,131.3588
diamonds,rotf,131932,1097.7325,success,0.24982751811034545,44.1208,0.24992962930069793,43.5272,0.25030198084430694,44.1205,0.24750811723820224,107.8709,0.24789330257648548,107.868,0.24824414132820075,108.3993,0.2476528485736055,62.5467,0.24750211787845844,62.5861,0.24750198975667026,62.416,0.24548085074715464,140.0903,0.2451589536640224,147.4215,0.245145890403029,111.3373
diamonds,rotf,365838,1107.3662,success,0.25184050104653394,44.384,0.25286441755551614,44.8134,0.25283004335221676,44.3312,0.2485919364804822,109.9973,0.24905950500585758,109.2645,0.24892010060884506,109.0126,0.24924062116028334,61.7329,0.2495339984782017,61.6475,0.24975170795763724,60.1123,0.2462747391208465,157.5589,0.24639052087047356,143.9721,0.24670512842407757,105.7522
diamonds,rotf,259178,1059.0718,success,0.25101459261125975,43.2954,0.251746600931196,43.3077,0.25184849924199915,43.3871,0.24820360818164663,107.9377,0.24876965487754912,107.8819,0.2489631297409868,109.195,0.2498779053469883,56.8431,0.24986068125975378,55.8564,0.2502299082353317,55.8832,0.2466571866801004,147.2613,0.24647863541652906,129.148,0.2468115904601447,102.2516
Brazilian_houses,rotf,121958,229.6857,success,0.08367442603298454,10.3757,0.08567978693617771,9.5702,0.08580585316177808,9.6273,0.07892060335501806,23.5467,0.08007128807911627,23.0926,0.07948724951654643,23.3825,0.09042437171258662,11.5946,0.09266174218928873,11.2363,0.09462439465757966,11.2247,0.08798296881786483,28.1952,0.08781533486903005,27.8351,0.08854106513429726,28.4085
Brazilian_houses,rotf,671155,219.6418,success,0.05689088655024366,9.0939,0.058617062934978204,9.0947,0.05864067760875535,9.0254,0.05646038907814612,22.6461,0.056784894427050446,22.5405,0.05676227568409745,22.3307,0.06061763850773433,10.4348,0.06316923162013792,10.4406,0.0639298797170574,10.4403,0.06288750884626466,27.1034,0.06449798199074691,27.563,0.06465950351922241,27.3863
Brazilian_houses,rotf,131932,224.2655,success,0.05974874511167618,9.0128,0.05905972857190561,8.9517,0.06033363188481485,9.0397,0.057165801055511146,22.3621,0.05725998813382921,22.3892,0.05782585363253779,22.4483,0.07172386887361341,11.165,0.07367343246403536,10.9654,0.07484391319447763,10.9149,0.06946916216860123,28.4046,0.07124150682524441,28.5789,0.0731184285465554,28.8234
Brazilian_houses,rotf,365838,224.7336,success,0.060919959828698494,8.9575,0.0611336859650882,8.9928,0.06122732290190081,9.0019,0.05801712667114776,22.1824,0.0586652545635746,22.3358,0.058958874050663045,22.3497,0.07258616684757412,11.3399,0.07465205366554849,11.3191,0.07602221692581805,11.5027,0.06908230065801053,28.2404,0.07046222196040114,28.669,0.07226632949220081,28.4
Brazilian_houses,rotf,259178,225.3856,success,0.0552746864436218,9.3948,0.05556566641163289,9.1576,0.055381691012988926,9.1851,0.050601892976721345,22.2747,0.05199565437763479,22.3633,0.05210592739170026,22.4118,0.0674492699369678,11.7175,0.06763981387278893,11.7385,0.07077563326980642,11.7569,0.06360833799513936,28.1526,0.06396267283649947,27.9624,0.0661085413447659,28.0076
Bike_Sharing_Demand,rotf,121958,312.6364,success,104.23656770255963,11.4212,104.96785002420064,11.3652,104.9321581939404,11.3203,102.89489133798794,27.6733,103.43458966884184,27.6775,103.48149513368291,27.7125,105.09346074092512,17.8945,105.15298183707226,18.0295,104.75449423965087,18.1422,103.09739450857971,41.7528,103.24413137061833,42.8042,103.05397215767702,42.8984
Bike_Sharing_Demand,rotf,671155,303.7794,success,105.50151247476482,11.1025,105.61570850813222,11.2514,106.24728918607487,11.2409,104.1138458716025,27.359,104.29566914611429,27.6164,104.6451278061444,27.6765,105.29807120900284,15.3244,104.96980641174632,15.2668,105.35725012544981,15.4097,103.95064349995226,39.5278,103.7715286571375,40.981,103.94868052635529,40.8038
Bike_Sharing_Demand,rotf,131932,312.8845,success,104.6368652782112,11.472,105.3934928427459,11.0941,105.51969005279477,11.0874,103.63209787836213,27.6019,104.2646488357119,27.6026,104.60724764015991,27.6495,104.37415714067448,16.222,104.69310502234441,16.1721,104.40289526978535,16.2548,103.06018188666525,42.1962,103.1199669202187,42.1219,103.16163738868084,42.1242
Bike_Sharing_Demand,rotf,365838,313.3377,success,105.40246523612365,11.2245,105.87608078203114,11.1881,105.64506710403616,11.1974,104.73317794573309,27.4825,104.90508108902581,27.7528,104.94494808241144,27.8115,105.43197754404424,16.4893,105.50998690564366,16.571,106.18516355239386,16.6784,104.02444240578662,41.7977,103.94531273592827,41.8428,104.41003192940711,42.1109
Bike_Sharing_Demand,rotf,259178,303.0393,success,105.19337250238466,11.2761,105.34808287123239,11.1736,106.04647713064217,11.1835,103.74055472309203,28.0212,103.7969618352804,28.2578,104.23014593575685,28.3376,105.96542109617342,15.1826,106.006834589641,15.5484,105.90882980748047,15.3206,103.95190908966924,39.7588,103.91025652982637,39.3743,103.59392780462304,39.6751
house_sales,rotf,121958,925.9121,success,0.1893889794013782,38.1069,0.18844786495790475,38.3587,0.18897652132107723,38.2634,0.1858455120848208,94.6612,0.185619961002238,95.1726,0.18596727200067453,95.9423,0.19131784165957444,45.9936,0.19127864540341608,45.8732,0.19043630307995674,45.326,0.18774280572559707,114.8532,0.18766334320646352,112.1789,0.18738250238212928,111.9364
house_sales,rotf,671155,827.371,success,0.19004994559710595,38.146,0.1907038730214269,38.1507,0.18993989867605374,39.1545,0.18644643854761891,95.4884,0.18659839680312448,95.9656,0.18595893977080613,95.653,0.1921973116554615,43.1212,0.191777032768046,44.7449,0.1915771959976045,44.2315,0.18747041750839397,107.667,0.18759671283398024,76.9579,0.18733369284210555,74.8001
house_sales,rotf,131932,842.2263,success,0.18963416030450686,38.0826,0.1886849881502767,38.6489,0.18852442961699922,39.0626,0.18584528057694394,95.0289,0.18578541058301623,94.6858,0.18554409792744997,94.7187,0.19011888429437176,44.85,0.19023418145221319,45.0396,0.19003451666780968,45.2175,0.186700005335897,113.2911,0.1866691163054602,84.3888,0.18681226717281577,75.6453
house_sales,rotf,365838,888.5931,success,0.18842844972490816,38.2677,0.18899908187624018,38.5902,0.18816317144721703,38.517,0.18513244234419632,95.7442,0.18557756417983814,95.3817,0.18535126505614477,95.3349,0.19043706712765096,44.707,0.19036766858107104,46.4827,0.1907612129714796,46.8698,0.18725999212819908,113.5735,0.1872626830011277,114.1814,0.1871600721136517,88.0429
house_sales,rotf,259178,846.4248,success,0.19013427810307285,38.7567,0.1894145511763803,38.84,0.1890919342858908,38.7984,0.18535873714063836,95.7044,0.18535510447543602,95.5694,0.18492104325167147,95.715,0.19089234286391174,45.2844,0.19008639963927887,45.2919,0.19084195044261112,45.4038,0.18737211235453052,112.2649,0.18650346064035758,85.5184,0.18699403199530917,75.3052
sulfur,rotf,121958,218.3026,success,0.01957660499465154,8.1769,0.018936360347624855,8.2757,0.019286501124104394,8.1578,0.019122307928842352,20.4527,0.019116636015742667,20.5855,0.019225326412942185,20.515,0.018705989193100483,11.44,0.018785314511201853,11.5616,0.019425221674133294,11.4962,0.018168969257756695,27.5197,0.01850068283561095,27.5515,0.018877745155240856,27.7943
sulfur,rotf,671155,207.1631,success,0.019377218379365412,8.2581,0.019473991302120307,8.3168,0.019318954704833236,8.3362,0.018849689041628027,20.678,0.019108898611279224,20.6348,0.01919728995967788,21.0607,0.01892471992731061,9.8138,0.018663316272649295,9.8707,0.019049663438525835,9.7628,0.018719246258617605,25.4264,0.01858358278129396,25.4411,0.018989365448720697,26.0221
sulfur,rotf,131932,207.4412,success,0.018696660287872802,8.1003,0.01915698303342677,8.1125,0.018915685254137605,8.1325,0.018725543665259362,20.132,0.018791601440441296,20.232,0.019148989139789577,20.128,0.019009926842030688,11.1444,0.018706246439848317,11.1705,0.019529609897875864,11.1299,0.0188894505747429,28.0955,0.018863309474459352,28.352,0.01928464507386805,28.4129
sulfur,rotf,365838,214.0334,success,0.018685251169058746,8.0973,0.018734520151608255,8.0914,0.01905222443114323,8.0664,0.018211249192011975,20.2043,0.018120754465348405,20.2618,0.018584246565256115,20.3488,0.018979833339975955,10.7896,0.01879644663050942,10.6951,0.018608436787879885,10.695,0.018176917238743717,27.6869,0.018064593991211037,27.3158,0.0180188722813522,27.3886
sulfur,rotf,259178,203.2227,success,0.01922819232371147,8.0936,0.018534657033624835,8.0965,0.019307145017753075,8.0519,0.01887825238124548,20.1126,0.018333735807513084,20.2777,0.018896301489236825,20.269,0.018923837678982647,9.7908,0.01953705685542075,9.8474,0.01868400376542474,9.9115,0.018520113348392934,26.2005,0.019116897134464846,26.0214,0.01850471002136919,26.085
