dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
sulfur,et,365838,17.3168,success,0.01739892367361898,3.0167,0.028590821112633853,1.0169,0.016818141843948586,3.4026,0.023846114458061302,1.2343,0.01700167386194412,5.3064,0.020920041695906732,1.7962
sulfur,et,259178,15.5115,success,0.017383882197236192,2.6984,0.028045654438282868,0.7788,0.016716959954706997,3.1953,0.023527155786001886,1.1686,0.0172176480588199,4.2686,0.020694211268779728,1.8249
medical_charges,et,121958,111.1466,success,0.08653193753156847,38.5955,0.35487048939599025,2.3066,0.08653193753156847,22.0705,0.35487048939599025,2.0456,0.08836306425881536,29.8174,0.0833983770067445,11.1867
medical_charges,et,671155,114.9888,success,0.08691325782983333,37.9,0.3790540442693275,3.1272,0.08691325782983333,22.9521,0.3790540442693275,1.7674,0.08805947650432917,29.5265,0.09058463989466407,10.9435
medical_charges,et,131932,112.6836,success,0.08708836855224526,38.1706,0.42176724810800365,2.6966,0.08708836855224526,21.165,0.42176724810800365,1.6246,0.08813884038174853,29.8656,0.1135976139329894,10.1793
medical_charges,et,365838,112.3753,success,0.08695579882265327,40.1549,0.3565744664765091,3.4518,0.08695579882265327,20.8671,0.3565744664765091,2.0406,0.08846635215444053,29.9354,0.0857616994085475,10.8936
medical_charges,et,259178,114.7781,success,0.0870506036687894,42.862,0.3665086604316645,2.4146,0.0870506036687894,21.8621,0.3665086604316645,1.9529,0.0882517963955189,29.6016,0.08415426208416248,11.067
MiamiHousing2016,et,121958,35.1543,success,0.15996233112137112,4.3398,0.1874316251035769,1.5886,0.1590220510008429,7.6026,0.17340221359618938,2.3542,0.15978529693282018,12.6891,0.17173779227100816,3.6216
MiamiHousing2016,et,671155,33.9144,success,0.16009587500801556,5.3506,0.18660246251282242,1.4194,0.15903261853957548,8.6341,0.17316934165247713,2.145,0.16154374816477773,10.605,0.171091091598368,3.0334
MiamiHousing2016,et,131932,33.1751,success,0.16054822700931262,4.875,0.18738281376826912,1.7148,0.15949670137680808,6.7274,0.1732731457494651,2.3339,0.16147771675736933,12.3218,0.1719844321446052,2.9277
MiamiHousing2016,et,365838,32.5346,success,0.15940201546864444,4.5747,0.18522712425016263,1.5271,0.1575762269305733,6.241,0.1713281914101802,2.8276,0.15970066319024478,10.7769,0.1702254262481293,3.6785
MiamiHousing2016,et,259178,34.9092,success,0.16143903828777098,5.7512,0.18721271901383477,2.5254,0.15944107253754936,7.3514,0.17431463457144358,2.5614,0.16104433258438514,10.2301,0.1727705912236682,3.5766
superconduct,et,121958,126.5561,success,9.580181836058978,14.6394,10.572110913522074,6.7347,9.544422801143698,26.6437,9.856952025125095,9.0692,9.51007852368867,35.7455,9.740521921416859,16.6362
superconduct,et,671155,132.4403,success,9.652487577896077,14.0072,10.545963370446719,7.1357,9.577594168430071,26.4234,9.880338197934543,9.8569,9.554471748889522,38.9286,9.741522723197194,18.0487
superconduct,et,131932,127.8928,success,9.6167143344962,15.1706,10.592993069890353,6.6645,9.574654556246204,27.8816,9.905025365523533,8.7181,9.565634732596536,35.8355,9.753899704078828,16.3606
superconduct,et,365838,126.4532,success,9.499076781652601,16.764,10.525021202316658,6.3713,9.406618181406026,25.046,9.772145627690486,8.8438,9.38280797388555,35.7539,9.634172907886109,16.3251
superconduct,et,259178,131.6637,success,9.571924729442271,16.2798,10.572545626181329,6.7728,9.532954693651893,24.6482,9.84267924136129,9.3627,9.518008490017825,38.7338,9.654379478419644,17.5764
yprop_4_1,et,121958,40.3652,success,0.028983035476859886,4.4223,0.0288436102792536,2.6344,0.029084544278528995,10.263,0.028737368956794313,3.2916,0.029125745760533107,13.9995,0.028654507450255582,3.7286
yprop_4_1,et,671155,42.0853,success,0.02894305450436226,5.2368,0.028759153639300556,3.0352,0.028948549850250832,11.5353,0.028658952924773048,3.222,0.02900874132679607,13.7371,0.028615097859004804,3.5351
yprop_4_1,et,131932,37.0188,success,0.029161131409546032,4.7877,0.028824128408091978,2.2473,0.02918856025280844,10.028,0.028745479541701677,3.1436,0.02915296301137874,10.9957,0.028687528784722527,3.6004
yprop_4_1,et,365838,36.114,success,0.028921635152313368,4.7994,0.028813531494186567,2.5248,0.028972007380454662,9.7247,0.028606862169822195,2.2098,0.029151825696962716,11.3206,0.02861698941458191,4.1373
yprop_4_1,et,259178,34.0411,success,0.029079899745779163,4.0774,0.02878700165073353,1.6688,0.02918271691805718,9.3643,0.02868302452560666,3.0991,0.02923213844915133,10.5439,0.028708876993063556,3.9251
abalone,et,121958,7.3547,success,2.2071095046498272,1.1708,2.306991908376819,0.5894,2.20206661756664,1.4216,2.20741782431654,0.521,2.2294947627737987,1.7714,2.16608765950483,1.3185
abalone,et,671155,7.7863,success,2.185418966610802,1.5401,2.3365693711524615,0.3788,2.1955343969456402,1.3191,2.1997808726407393,0.7366,2.212320380233829,2.5458,2.1595229300914056,0.7836
abalone,et,131932,6.606,success,2.197718843805267,1.058,2.3450889206960492,0.3916,2.185808572357358,1.186,2.2178201942035263,0.6437,2.217647442984564,1.9023,2.169483775484599,0.9264
abalone,et,365838,7.0465,success,2.180938398169538,1.5612,2.3378772447054192,0.3698,2.1752685230641005,1.3815,2.1999771891121878,0.4916,2.2207129133569583,2.0651,2.157510497101661,0.7583
abalone,et,259178,8.4055,success,2.2068653348890215,1.8455,2.3268485057565687,0.863,2.216222051745655,2.1439,2.2276794536248556,0.7895,2.2272095791744944,1.6302,2.1683716280841385,0.7273
