dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
ElectricityPredictor,3,31.6477,success,545.4836550979549,1.1786,440.0387522851882,0.5403,545.9719434784696,8.3804,455.24344051682175,2.8516,545.7488088565478,14.9442,459.05241421024857,3.5701
ElectricityPredictor,4,31.9147,success,541.880056511428,1.1654,446.73049917687104,0.5548,542.3369909209645,8.2251,463.27710321175067,2.8225,538.2270151653983,15.538,464.8697650887159,3.4313
EthereumSentiment,0,2.4226,success,0.2343193235825036,0.2952,0.2258412966033773,0.2354,0.24232230743888414,0.4706,0.23056183376990502,0.273,0.24529469911105983,0.7123,0.23050787004572806,0.3275
EthereumSentiment,1,2.4736,success,0.24091759566429807,0.3149,0.22812029354623978,0.2398,0.24167828501484503,0.4908,0.22980793154203483,0.2771,0.24350153514058434,0.7205,0.22948963542728987,0.3228
EthereumSentiment,2,2.4564,success,0.2468240269692449,0.3039,0.23332181056401358,0.2324,0.24896491303041487,0.4894,0.23698801758724367,0.2855,0.24728162351197805,0.7115,0.23707839416368728,0.3265
EthereumSentiment,3,2.4448,success,0.2364060307380442,0.3056,0.22627733996284985,0.2384,0.23387135296060965,0.4908,0.2292897049371757,0.283,0.23416833672991746,0.7045,0.22967761617119395,0.3174
EthereumSentiment,4,2.4147,success,0.24245272216722805,0.3091,0.23007560920935122,0.2362,0.2467108344656848,0.4753,0.2335177146576044,0.2688,0.24532386194328448,0.7015,0.23746220388078232,0.319
FloodModeling1,0,13.2825,success,0.018077731972545332,0.6417,0.020880050930216762,0.3568,0.017958813330788675,2.9044,0.020370171686071446,0.9316,0.018262600792581202,5.22,0.02033230765491402,1.6086
FloodModeling1,1,12.9672,success,0.0179260973154949,0.6094,0.020752434924005674,0.3245,0.01780525944036979,2.8194,0.020161766180027792,0.8794,0.018265702218806554,5.2137,0.020071713308767402,1.5243
FloodModeling1,2,12.8721,success,0.017842638632779035,0.6118,0.02077001854421133,0.3234,0.01779468798806114,2.8356,0.020097428080281952,0.8868,0.01808707210980068,5.0522,0.020064622503374232,1.5645
FloodModeling1,3,13.2621,success,0.01890721047253812,0.6206,0.021118826567215043,0.3384,0.018008901676756905,2.8904,0.020923753467455952,0.9161,0.018388293823009064,5.2768,0.020914827071464543,1.6066
FloodModeling1,4,12.9493,success,0.018512325987322175,0.6095,0.02130928955430034,0.3242,0.01802890576041927,2.8329,0.02095239610391701,0.8705,0.01854138941939633,5.0954,0.021097484555613787,1.6194
FloodModeling2,0,6.603,success,0.008208645933271603,0.3542,0.009295273544357753,0.2992,0.008985763641807839,1.4771,0.009139212175408754,0.5676,0.00893596609571571,2.8387,0.009253889433320383,0.8957
FloodModeling2,1,6.3665,success,0.009035836661246079,0.3527,0.009625691098051168,0.2968,0.0095186733262586,1.3905,0.009211221016805432,0.5633,0.009708068721733815,2.7566,0.009233952342708176,0.8311
FloodModeling2,2,6.3206,success,0.008405071920004543,0.3511,0.009532566583498716,0.2968,0.01016803077106458,1.4458,0.008741002586944933,0.5513,0.010106969821583522,2.6649,0.008519877974732203,0.8358
FloodModeling2,3,6.5707,success,0.00808382613100884,0.3547,0.009442043716869837,0.2818,0.009196303742475025,1.4663,0.008811771837231891,0.5691,0.009271357485411693,2.8479,0.008684459305069538,0.8747
FloodModeling2,4,6.4241,success,0.008351969284296167,0.3648,0.009402506418382453,0.3105,0.009171012405464982,1.4468,0.008945064519858745,0.5557,0.009162463266076212,2.7306,0.008947777597093651,0.8378
FloodModeling3,0,11.6619,success,0.013748714481774707,0.5702,0.017026409503360967,0.3173,0.013346386815655233,2.4598,0.015700978778737166,0.8819,0.013705749371283696,4.4999,0.015576931986651159,1.5999
FloodModeling3,1,11.5152,success,0.014100521634193756,0.5908,0.01723964780300687,0.3203,0.013292846110311096,2.4438,0.016130805068381365,0.8724,0.01357863787059802,4.4394,0.015853451974379,1.5246
FloodModeling3,2,11.5988,success,0.014596038164480981,0.5624,0.017185580627452082,0.316,0.014083286865248235,2.4688,0.01626650813382047,0.8893,0.014459091110030057,4.4569,0.016169601312270927,1.5713
