dataset,model,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
electricity,et,121958,37.8903,success,0.8760180211401836,5.6857,0.8138970715647201,1.9755,0.8819961878357304,6.1166,0.8506902327730607,4.3026,0.8900248368278173,9.1255,0.8648992086871137,6.197
electricity,et,671155,37.6948,success,0.8748339398140126,5.5243,0.8174204355108877,2.7276,0.8811586668977069,6.0295,0.8498527118350373,3.7384,0.8879165944665859,8.9579,0.8659100098192111,6.2712
electricity,et,131932,39.8965,success,0.875036100040432,6.1396,0.8143302720499047,3.2119,0.8834113094206666,6.2607,0.8506324727083694,5.0199,0.890111476924854,8.4597,0.8642927280078553,6.682
electricity,et,365838,36.0521,success,0.8760757812048751,4.3558,0.8195864379368105,1.8809,0.8828914688384449,7.4726,0.8509790330965171,4.8881,0.8879165944665859,7.3776,0.8655056893663721,6.4476
electricity,et,259178,37.217,success,0.876942182175244,3.9949,0.8165540345405188,1.8177,0.8849419511349853,6.2332,0.8511234332582452,6.8302,0.8900825968925085,8.0073,0.865678969560446,6.5602
eye_movements,et,121958,14.6496,success,0.6475818869263078,1.4893,0.6299100836640238,0.7185,0.6566367346500043,1.903,0.6366279281800512,1.2375,0.6572215932800569,3.438,0.6453910823806747,3.3242
eye_movements,et,671155,13.4407,success,0.6563454890002941,1.3988,0.6259664947216844,0.7587,0.6654005286697177,2.0477,0.6405729247243882,1.2825,0.6632106198708102,3.3049,0.6382359854986283,3.1586
eye_movements,et,131932,14.5323,success,0.6436410492060549,1.7278,0.6220262328386125,0.7569,0.6491892404438859,1.9626,0.643785840266093,1.4457,0.6529866307241895,3.4679,0.6385283828227001,2.8334
eye_movements,et,365838,13.8233,success,0.6518201765414425,1.3921,0.6287428616983691,0.7504,0.6512355738390259,2.1902,0.6335622989928352,1.3219,0.6503590216859002,3.7578,0.6361905478502142,3.3862
eye_movements,et,259178,14.3662,success,0.6453926819283994,1.4015,0.6265526969718259,0.7529,0.6598512497394337,1.9011,0.6398430191066615,1.2323,0.6608738086088682,3.2798,0.6410113927466781,3.3499
albert,et,121958,262.3268,success,0.6343226604224741,19.7704,0.6437836502090803,12.9566,0.6361346769131325,42.8644,0.6478082750832724,35.353,0.6359629932699854,73.7945,0.6457291252923963,59.0305
albert,et,671155,284.0418,success,0.6293250960810837,20.5509,0.6421431263509229,13.6178,0.63729826137744,47.4597,0.6477320290908123,37.864,0.6368977229675457,80.6498,0.6460534428140866,64.9564
albert,et,131932,264.3638,success,0.6310227681415636,18.8474,0.6437644956614933,12.9281,0.6370121885530485,44.678,0.6462442111494987,35.7656,0.6361156926378931,73.0648,0.6445274805924998,60.6271
albert,et,365838,277.8238,success,0.6296875207724076,19.6476,0.6426009537652728,12.9107,0.6350474606880989,44.3956,0.6475603203434087,34.1372,0.6357913794821602,73.7776,0.6478654985983638,60.9528
albert,et,259178,266.7076,success,0.6324916050821057,19.2929,0.6443368879868819,13.3676,0.6349712310679797,45.1284,0.6466067166110389,35.5281,0.6344562761896061,72.7778,0.6437073987591729,61.5979
default-of-credit-card-clients,et,121958,18.7622,success,0.6994305110668612,2.4102,0.7181847746324591,1.2916,0.6929003298061573,3.037,0.7147522639451845,2.4681,0.6908899854250768,5.127,0.709644984949227,3.4576
default-of-credit-card-clients,et,671155,19.7758,success,0.6963332400137889,3.2674,0.7138313695225603,1.4529,0.6906397805447296,3.2352,0.7112361693937715,2.6274,0.6813459487563415,5.0191,0.7096454475517456,3.0819
default-of-credit-card-clients,et,131932,18.7171,success,0.6976729999895284,2.8802,0.7123247782567396,1.6203,0.6929845655192989,3.3724,0.7118223708942607,2.0014,0.6900538734276614,4.6668,0.7065479872521886,3.2873
default-of-credit-card-clients,et,365838,19.0553,success,0.6939886022309301,2.6018,0.7130778741294715,1.1905,0.6868716517302826,2.9968,0.7103985854792518,2.712,0.6831041957922263,5.2382,0.7037846941900866,3.2611
default-of-credit-card-clients,et,259178,18.9624,success,0.6962486678624522,2.478,0.7183518582511867,1.3961,0.6950767695187668,3.0225,0.71307690686966,2.2299,0.6884620791888878,5.4166,0.70964405974419,3.5561
road-safety,et,121958,267.9556,success,0.7740915769553219,26.8209,0.7509867329313793,14.5464,0.7830889410845286,40.1321,0.7790227481956031,32.6457,0.7835363286394571,63.4586,0.7818760434944086,55.7482
road-safety,et,671155,266.8287,success,0.7735746067980145,25.1678,0.7518019645226542,14.5292,0.7818262973273633,39.387,0.7783963790507249,31.6931,0.7825918488750205,67.4283,0.7807426612536973,54.796
road-safety,et,131932,264.4943,success,0.7755331139401881,26.6191,0.7531242053550337,15.3939,0.7823233978393644,40.8653,0.7790028207293623,31.6052,0.7830491543510982,63.1003,0.7820947320545506,53.684
road-safety,et,365838,265.4782,success,0.77584131998189,27.8895,0.7514539981375895,14.6297,0.7832877653366815,39.982,0.7790127822386005,31.6283,0.7845503924888607,64.0685,0.7826216660932372,53.4298
road-safety,et,259178,279.3208,success,0.7738231431176873,24.9905,0.7530645780350231,14.8275,0.7815280794814847,42.9792,0.7771138953000148,34.7525,0.7817567162075724,69.0563,0.7822836466880476,57.8352
compas-two-years,et,121958,7.1277,success,0.6193723397382445,0.9157,0.6482416167480239,0.541,0.621163401108502,0.9868,0.6562978621749654,0.9242,0.6251926506536375,1.592,0.6556256695258142,1.2343
compas-two-years,et,671155,5.4104,success,0.6095350993039185,0.7172,0.6513769131723617,0.407,0.6128896020481291,0.6991,0.6578668625851322,0.5012,0.6135611937203924,1.0388,0.6554057119848313,0.883
compas-two-years,et,131932,6.0504,success,0.6178099500738451,1.1545,0.6540622281518608,0.5555,0.6160188887035877,0.8801,0.6529420072327569,0.7735,0.616690179887407,1.0706,0.6495844996041065,0.8141
compas-two-years,et,365838,7.9076,success,0.6180384715354809,1.042,0.6513782653703596,0.7438,0.6189331758773887,1.2931,0.6596559707805038,0.7695,0.6187094622308562,1.8224,0.6551816978498549,1.2092
compas-two-years,et,259178,7.3925,success,0.6213919225701378,0.849,0.649361086446018,0.5598,0.6178138564236165,1.2661,0.6618913043151643,0.9411,0.6175883398464204,1.6794,0.6507033683252127,1.3107
