dataset,model,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
Bike_Sharing_Demand,rotf,131932,579.7549,success,46.22673923980563,23.305,46.37281644846405,23.7327,46.3991896184126,24.3894,45.69884443888257,63.6602,45.64861809760259,64.1839,45.624267806809634,57.3278,47.467974967098826,31.8447,47.6701274443931,30.3132,47.30685424791267,31.0632,45.70998973539523,72.4192,45.79085338570459,67.5518,45.66845230662949,66.8194
Bike_Sharing_Demand,rotf,365838,559.8846,success,46.69441504388004,21.9562,46.66890921891559,23.7178,46.65856603507547,22.7834,45.85747593025326,53.107,45.75201127980415,51.2775,45.868046183821804,50.6698,47.286828266973096,32.7871,47.106712141105156,31.1101,47.34722187409358,31.4256,46.03705228343008,79.6522,45.883988413677976,69.2023,46.11220993583024,69.473
Bike_Sharing_Demand,rotf,259178,556.1069,success,46.709594250655606,21.6997,46.54257591677267,23.5515,46.72924214008284,23.7837,45.75151696833337,57.8578,45.752213163224134,54.8463,45.758899285806706,52.7573,47.166511744212094,30.7749,47.27684374202442,28.3826,47.003205235309814,30.5063,46.11230992637797,76.9007,46.06613088048857,66.5129,46.15238232147548,65.8032
house_sales,rotf,121958,1188.034,success,0.17965336010065971,66.3898,0.17958597426012213,73.7709,0.180157239995712,70.2752,0.1769424247259458,133.0251,0.17663444449889554,124.3061,0.1770179468349,115.2062,0.1828083421609509,55.7521,0.18256494993706196,52.2447,0.18229244908312217,55.826,0.17837120640758342,125.0248,0.17835449055658878,127.524,0.17802888355861798,129.5661
house_sales,rotf,671155,1179.7781,success,0.18091124673170755,63.4334,0.1809553085118658,70.3398,0.18067977505586222,65.3448,0.17746977643802628,139.895,0.17779407434204755,130.9783,0.17777865915578203,119.1915,0.18124309942885,53.2829,0.18112917426093286,48.7811,0.18168234124523874,48.9873,0.1783880713965167,125.2735,0.1784034578491888,120.3484,0.17832389091855114,128.7043
house_sales,rotf,131932,1142.2304,success,0.18050798490289988,64.0058,0.1798847406042748,67.4534,0.18063816059087864,64.4122,0.17786139690348055,142.226,0.17720920407596416,121.0965,0.17765547754638603,116.9104,0.18162944329080224,43.9894,0.18203133383620207,44.1787,0.181518719113001,46.1798,0.17858038138029095,126.1243,0.17847235853130913,124.0284,0.1779969407431258,127.6807
house_sales,rotf,365838,1137.3177,success,0.17999188243281708,60.487,0.18006991960577823,62.217,0.17986295865459387,55.0416,0.17636038193992945,136.2282,0.1762481474930997,131.7337,0.17627162697104812,119.7082,0.18022536186342863,49.146,0.18035166670965364,47.8707,0.18019639040309654,54.8621,0.17788933276992977,124.5476,0.17806623560008764,121.3779,0.17795949605444714,123.1328
house_sales,rotf,259178,1146.6464,success,0.1814557510730914,57.879,0.18129187175359338,65.8263,0.18064403673520416,65.1166,0.17752683196166777,139.4955,0.1770693164793374,129.127,0.17678107551045388,118.2126,0.18137914365173244,42.3389,0.18130287486466304,45.7228,0.18152716434016403,51.4105,0.17811575921052394,118.1486,0.1780461624294697,124.4213,0.17814906461266225,131.0339
particulate-matter-ukair-2017,rotf,121958,9836.0585,success,0.3906112088649542,556.7775,0.3906219460563371,465.1146,0.39107726396924053,452.4274,0.3867131024466048,1038.7753,0.38665267310940465,944.0298,0.38686491393982075,1007.7008,0.38670920233372863,458.5733,0.38672281968159944,472.2452,0.38719510444193683,482.1058,0.38230350571841915,1174.6409,0.38224415636955306,1108.4121,0.38221365259150986,1122.9912
particulate-matter-ukair-2017,rotf,671155,10116.2368,success,0.3914754762899086,545.6,0.39152807908469195,477.0554,0.3916211606180296,443.5057,0.38702768625613726,1005.6481,0.38708721448779454,965.2357,0.38702333907416714,999.2273,0.3883839088980479,482.1017,0.3881804272266778,486.2394,0.3885165529019358,495.5688,0.3826376159489078,1188.7632,0.3826351415744191,1210.4095,0.3827748292366507,1235.7321
