dataset,seed,time_taken,status,"{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 3, 'n_estimators': 50, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 20, 'remove_proportion': 0.75}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.25}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.5}","{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}","time_{'max_group': 7, 'n_estimators': 50, 'remove_proportion': 0.75}"
SteamPredictor,0,8146.515,success,31401.05476572843,915.8223,31291.79279090562,987.7579,31181.31196666219,1088.7997,31401.05476572843,757.2222,31291.79279090562,612.8672,31181.31196666219,786.7639,31115.652478195247,432.5727,30951.353015000303,435.8332,30599.196668344288,489.759,31115.652478195247,429.0783,30951.353015000303,432.0988,30599.196668344288,512.8972
SteamPredictor,1,9900.8905,success,30007.55329611961,910.8235,30235.53789454466,985.9809,30377.50711087514,1131.911,30007.55329611961,1010.381,30235.53789454466,969.442,30377.50711087514,990.2713,29256.813476996947,692.559,28997.94679000188,736.473,29470.809324916652,762.973,29256.813476996947,560.6141,28997.94679000188,450.2196,29470.809324916652,470.5694
SteamPredictor,2,8165.5549,success,29973.30315995953,878.4587,29917.220549567737,936.1991,29877.33976885522,1043.9621,29973.30315995953,901.2766,29917.220549567737,896.9745,29877.33976885522,611.7048,29213.627869762335,434.6446,28924.458515285238,445.8872,29052.7153869843,453.9664,29213.627869762335,422.058,28924.458515285238,447.1167,29052.7153869843,464.2326
SteamPredictor,3,8320.9072,success,31236.45495539013,832.2787,32018.990995850487,908.9895,31989.442196482956,949.9472,31236.45495539013,875.1851,32018.990995850487,958.0475,31989.442196482956,863.4835,30666.568677266532,437.1627,30515.960327229343,472.4176,30928.159536642805,481.6802,30666.568677266532,425.2676,30515.960327229343,438.7758,30928.159536642805,456.3142
SteamPredictor,4,8066.2257,success,30947.678025219036,863.9443,31090.908582662523,890.0492,31187.150929164407,925.28,30947.678025219036,836.4625,31090.908582662523,909.2281,31187.150929164407,664.1387,30272.731262420188,437.9351,30285.833546672133,442.0212,30403.819635636963,476.5165,30272.731262420188,425.0885,30285.833546672133,440.8787,30403.819635636963,506.3601
WaveDataTension,0,2867.7462,success,15.334397577361976,227.8537,15.38276462332847,230.3888,15.38118230511889,234.8197,15.334397577361976,229.693,15.38276462332847,232.5447,15.38118230511889,238.0602,15.134233443864014,225.4961,15.174003518764941,226.8853,15.157494771263748,228.8036,15.134233443864014,223.9716,15.174003518764941,224.0948,15.157494771263748,230.9065
WaveDataTension,1,2891.1533,success,15.295619473264074,229.9908,15.293213484344768,234.2141,15.32001337084462,238.4021,15.295619473264074,230.1059,15.293213484344768,235.0391,15.32001337084462,239.1456,15.12138685334145,225.7775,15.13071694147935,230.346,15.084789527986587,231.9393,15.12138685334145,224.3701,15.13071694147935,226.6005,15.084789527986587,230.7008
WaveDataTension,2,2793.2044,success,15.365315020837707,225.8205,15.339499910559091,228.7196,15.318001216381516,231.0942,15.365315020837707,222.6479,15.339499910559091,226.9291,15.318001216381516,229.656,15.094217457100655,219.7193,15.146486144313862,222.1115,15.109908861929654,220.5886,15.094217457100655,217.7643,15.146486144313862,220.3861,15.109908861929654,217.6342
WaveDataTension,3,2782.7754,success,15.338482232383406,221.6468,15.340364542246576,225.0782,15.370642614160845,227.1572,15.338482232383406,227.4654,15.340364542246576,230.2899,15.370642614160845,228.5025,15.161155987401756,220.0579,15.138366185870582,219.9135,15.119711464337263,219.5097,15.161155987401756,217.7659,15.138366185870582,219.1365,15.119711464337263,218.2405
WaveDataTension,4,2808.4055,success,15.271236927903322,224.6097,15.30820225648943,228.6059,15.283049524548472,230.0654,15.271236927903322,227.0443,15.30820225648943,230.2543,15.283049524548472,229.0855,15.088181428382697,220.7019,15.121699507547547,222.3701,15.075799304014348,221.0203,15.088181428382697,219.8777,15.121699507547547,221.1462,15.075799304014348,220.0238
WindTurbinePower,0,2797.8075,success,82.77852076608133,257.8065,83.18879342857834,265.0024,84.39150111104688,259.1871,82.77852076608133,252.7052,83.18879342857834,251.2859,84.39150111104688,265.4616,91.3469796982523,220.0292,89.97278316004024,214.0237,91.6682020201766,148.4937,91.3469796982523,187.9916,89.97278316004024,172.554,91.6682020201766,203.2807
WindTurbinePower,1,3028.3976,success,78.22196406680378,251.118,78.77345658029776,257.7461,79.43317755647799,267.2718,78.22196406680378,255.6468,78.77345658029776,257.8792,79.43317755647799,260.1169,86.41695787758142,215.4243,86.30412380316126,227.1147,89.02234174948784,233.7644,86.41695787758142,225.1024,86.30412380316126,230.463,89.02234174948784,228.78
WindTurbinePower,2,2910.8981,success,81.04773530858675,256.5319,80.2387220919877,263.3841,80.02278646055066,261.9474,81.04773530858675,254.6345,80.2387220919877,255.2698,80.02278646055066,242.6734,89.12265949159007,143.5558,86.21873271417842,184.3913,86.86491621995606,230.2278,89.12265949159007,227.6245,86.21873271417842,226.8425,86.86491621995606,235.6626
WindTurbinePower,3,3003.2213,success,79.45151906935077,254.6679,80.19655467656786,258.0613,81.77887779904451,254.453,79.45151906935077,248.8856,80.19655467656786,250.8376,81.77887779904451,261.6886,87.54830307541657,223.7155,87.5528900915729,225.5588,89.35348506157793,230.8038,87.54830307541657,222.876,87.5528900915729,222.6856,89.35348506157793,230.3382
WindTurbinePower,4,3072.6698,success,78.47569555062609,263.1427,77.71851318263687,287.9977,79.66993052447442,280.1666,78.47569555062609,271.1086,77.71851318263687,261.5126,79.66993052447442,268.0894,84.53470067415003,221.8288,83.32988856378024,220.5477,84.58473936620858,220.0085,84.53470067415003,220.8612,83.32988856378024,217.6884,84.58473936620858,224.4528
