dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
sulfur,0,46.4595,success,0.01969588318609341,5.3842,0.022701522849474683,3.7818,0.019491217152637758,7.1345,0.02177723259939803,5.0897,0.020349828951784766,12.4871,0.021704564344514742,8.8556
sulfur,1,45.5997,success,0.020990021262259354,5.3623,0.023210755759134057,3.8182,0.021135039888921316,7.1782,0.02274076291806255,5.0864,0.0218633105822614,12.4711,0.02327534368090099,8.9395
sulfur,2,48.6145,success,0.02178820844827344,5.3269,0.023750234669282295,3.7375,0.021430572416765856,7.0771,0.022847169766128717,4.9924,0.021324689389939772,12.2515,0.022698381007639015,8.7954
sulfur,3,46.8656,success,0.020565290220827006,5.6171,0.02265214158874987,3.7871,0.02045611098917169,7.1955,0.022200633284624793,5.1226,0.021351116047841585,12.5614,0.022919607905861922,8.8716
sulfur,4,46.5015,success,0.020811917334259303,5.4875,0.02319367004324858,3.8199,0.020202571152021526,7.1597,0.022797172842834623,5.0611,0.021367894828043316,12.3605,0.02227100962058326,8.8765
medical_charges,0,307.6506,success,0.08595005549634781,53.8041,0.0843903300123789,24.2491,0.08595005549634781,34.3372,0.0843903300123789,23.494,0.08638429390531216,81.9128,0.08335221831591703,58.7724
medical_charges,1,310.6437,success,0.08598824226150704,53.4921,0.08419731089016169,28.2204,0.08598824226150704,34.1569,0.08419731089016169,23.7827,0.08615420955768545,81.2215,0.08330982157768153,59.1339
medical_charges,2,305.4027,success,0.08599874088931815,49.9289,0.08434823129713793,25.8955,0.08599874088931815,33.7831,0.08434823129713793,23.3322,0.08617016108897142,81.8523,0.083267206104139,59.663
medical_charges,3,303.6412,success,0.08578854640274329,50.7059,0.08457317701856466,24.0046,0.08578854640274329,34.6519,0.08457317701856466,23.8347,0.0860982287910902,80.9024,0.08310252774562989,58.7133
medical_charges,4,304.7865,success,0.08618905918035581,46.2101,0.08465368832339641,29.0199,0.08618905918035581,34.2484,0.08465368832339641,23.1583,0.08622934560682255,81.4558,0.08328038303483469,59.9535
MiamiHousing2016,0,89.0058,success,0.163897348383747,8.6169,0.1719350591701029,6.0085,0.16318168685173806,14.9279,0.17033211529592132,10.4368,0.1683206022511575,29.2775,0.1731767644604346,14.4395
MiamiHousing2016,1,85.2603,success,0.16361956953924997,8.5486,0.172594003096343,5.9697,0.16358342832722128,15.0746,0.17013893489404874,10.6383,0.16921476112924785,25.6366,0.17456670222162896,14.1937
MiamiHousing2016,2,84.0396,success,0.1626326967779537,8.5097,0.17242657515428675,5.8356,0.1633972513691857,14.9982,0.16953250286119184,10.4794,0.16847839289118913,27.2426,0.17430859106095617,14.1603
MiamiHousing2016,3,78.3115,success,0.1634411826716101,8.4793,0.17240295570128758,5.9181,0.1647853388722274,14.979,0.17041100586386818,10.6213,0.17077473383158873,21.1344,0.1753026594475052,14.2762
MiamiHousing2016,4,86.0651,success,0.1640453732796204,8.5932,0.17227597938693387,5.9555,0.16384981317788713,15.1292,0.16896576694435253,10.6409,0.17004393363191975,25.7668,0.17566281100753867,14.7944
california,0,83.5702,success,0.1495647053697613,9.1116,0.15539174406614076,5.9093,0.14902348061395487,15.475,0.15157382395242014,10.3493,0.1509078698316676,24.3567,0.15267535890255213,13.1286
california,1,82.9697,success,0.14987376213133566,9.1414,0.15536877356202103,5.9506,0.14935488793470106,15.4757,0.1531869539398711,10.3775,0.1511258756358865,23.4571,0.15295562567441967,13.2809
california,2,84.255,success,0.15125870422944926,9.0513,0.15590326958613154,5.9616,0.14922005459905877,15.5753,0.1518369048359327,10.3174,0.1510236838118277,24.6343,0.1526471073452034,13.1103
california,3,86.1943,success,0.14984502032431926,9.0906,0.15590364469613924,5.9416,0.14783003264241687,15.4898,0.1503537722819885,10.4521,0.15011629533214302,26.5047,0.15252261765651648,13.1517
california,4,83.8662,success,0.15067912016785853,9.2234,0.15492916748350505,6.004,0.14864420438602768,15.6301,0.15202606557428439,9.141,0.15137875758214792,25.0289,0.15292393633607868,13.6059
fifa,0,33.6182,success,0.7926026725002919,5.2275,0.7838659368513489,3.007,0.7926026725002919,5.234,0.7838659368513489,3.0126,0.8045375104842507,9.7414,0.7885648197140576,5.9006
fifa,1,29.0495,success,0.7881363058053162,5.0912,0.7801266639414415,2.9886,0.7881363058053162,5.1029,0.7801266639414415,2.9633,0.7983575872778422,8.0087,0.7857524671464863,3.9233
fifa,2,27.5533,success,0.7880889252700056,3.4616,0.7789508043645856,1.9753,0.7880889252700056,5.0323,0.7789508043645856,2.9867,0.8005388031287483,9.1876,0.7852405867595994,3.9373
fifa,3,33.0747,success,0.7896486973438656,5.126,0.7803674606468266,2.9999,0.7896486973438656,5.1367,0.7803674606468266,2.9838,0.800089515306159,9.5343,0.7863858583013538,5.826
fifa,4,29.225,success,0.7885455937117268,5.1196,0.7790360426049858,3.009,0.7885455937117268,5.0984,0.7790360426049858,2.9759,0.7986375993932898,8.1294,0.7858910092806198,3.9234
